BUYER,DATE,DISCOUNT,DUE_DATE,GSTIN_BUYER,GSTIN_SELLER,INVOICE_INFO,LOGO,NOTE,OTHER,PAYMENT_DETAILS,PO_NUMBER,SELLER_ADDRESS,SELLER_EMAIL,SELLER_SITE,SUB_TOTAL,TABLE,TAX,TITLE,TOTAL,TOTAL_WORDS,_source_file
"Bill to:Eileen Clark
40802 Mary Plain
Wagnerport, OR 78992 US
Tel:+(458)167-7951
Email:jparrish@example.com
Site:https://johnson.com/",Date: 31-Dec-1997,DISCOUNT(3.28%): (-)  24.25,Due Date : 16-Oct-1998,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],,Thank you for choosing us!,"Address:16424 Timothy Mission
Markville, AK 58294 US

Email:melvin40@example.net
sleekbill in
(GSTIN: 12345670 00070007

ITEMS

TAX INVOICE

Date: 31-Dec-1997
Due Date : 16-Oct-1998
PO Number :65

Bill to:Eileen Clark

40802 Mary Plain
Wagnerport, OR 78992 US
Tel:+(458)167-7951
Email:jparrish@example.com
Site:https://johnson.com/

GSTIN: OG@AAMFCO376K124

QUANTITY

Deal remember federal.

1.00

Center color individual.

4.00

Only entire society.

1.00

Throw item.

5.00

Total in words: seven hundred and fif-
ty-four point one two

Bank Name Central Bank of USA
Branch Name Raf CAMP

Bank Account Number 11460054
Bank Swift Code SBININBB250

Thank you for choosing us!

SUB_TOTAL : 739.26 $

DISCOUNT(3.28%): (-) 24.25
TAX:VAT (4.39%): 32.45 $

TOTAL : 754.12 $
","Bank Name           Central Bank of USA
Branch Name          Raf CAMP
Bank Account Number  11460054
Bank Swift Code      SBININBB250",PO Number :65,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,SUB_TOTAL : 739.26  $,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.39%):  32.45 $,TAX INVOICE,TOTAL : 754.12 $,"Total in words:  seven hundred and fif-
ty-four point one two",Template1_Instance81.json
"Bill to:Cody Chang
1140 Michael Lane Suite 878
Ashleyberg, PA 38170 US
Tel:+(055)531-8842
Email:thomasfigueroa@example.org
Site:https://hubbard.net/",Date: 03-Jun-2016,DISCOUNT(2.2%): (-)  10.13,Due Date : 09-Jun-2006,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],,"Note: All payments to be made in cash.
Contact us for queries on these quotations.","COMMERCIAL INVOICE

Date: 03-Jun-2016
Due Date : 09-Jun-2006
PO Number :12

Address:16424 Timothy Mission Bill to:Cody Chang

Markville, AK 58294 US 1140 Michael Lane Suite 878
Ashleyberg, PA 38170 US

Email:melvind0@example.net Tel:+(055)531-8842

sleekbill in Email:thomasfigueroa@example.org

(GSTIN: 12345670 00070007 Site:https://hubbard.net/

GSTIN: OG@AAMFCO376K124

ITEMS QUANTITY

Finally the hundred. 4.00

Exactly professional. 4.00

Really option. 3.00

Total in words: four hundred and se-
venty point four two

Bank Name State Bank of California
Branch Name Raf CAMP

Bank Account Number 13890915

Bank Swift Code SBININBB250

Note: All payments to be made in cash.
Contact us for queries on these quotations.

SUB_TOTAL : 460.41 USD

DISCOUNT(2.2%): (-) 10.13
TAX:VAT (4.78%): 22.03 USD

TOTAL : 470.42 USD
","Bank Name           State Bank of California
Branch Name          Raf CAMP
Bank Account Number  13890915
Bank Swift Code      SBININBB250",PO Number :12,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,SUB_TOTAL : 460.41  USD,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.78%):  22.03 USD,COMMERCIAL INVOICE,TOTAL : 470.42 USD,"Total in words:  four hundred and se-
venty point four two",Template1_Instance82.json
"Buyer :Todd Larson
955 Daniel Summit Suite 401
Crystalfurt, MD 73964 US
Tel:+(626)525-0139
Email:gloriafry@example.org
Site:https://www.wilkerson.com/",Invoice Date: 21-Apr-2015,DISCOUNT(2.86%): (-)  8.46,Due Date : 29-Apr-2000,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],,"Note:
This order is shipped through blue dart courier","TAX INVOICE

Invoice Date: 21-Apr-2015
Due Date : 29-Apr-2000
PO Number :71

Address:16424 Timothy Mission Buyer :Todd Larson

Markville, AK 58294 US 955 Daniel Summit Suite 401
Crystalfurt, MD 73964 US

Email:melvind0@example.net Tel:+(626)525-0139

sleekbill in Email:gloriafry@example.org

(GSTIN: 12345670 00070007 Site:https://www.wilkerson.com/

GSTIN: OG@AAMFCO376K124

ITEMS QUANTITY

Knowledge occur. 4.00

Outside attorney enter. 3.00

Total in words: two hundred and ninety-
-eight point eight two

Bank Name Central Bank of Europe
Branch Name Raf CAMP

Bank Account Number 12718310

Bank Swift Code SBININBB250

Note:
This order is shipped through blue dart courier

SUB_TOTAL : 295.73 $

DISCOUNT(2.86%): (-) 8.46
TAX:VAT (3.05%): 9.03 $

TOTAL : 298.82 $
","Bank Name           Central Bank of Europe
Branch Name          Raf CAMP
Bank Account Number  12718310
Bank Swift Code      SBININBB250",PO Number :71,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,SUB_TOTAL : 295.73  $,"[[{'bbox': [[10.0, 274.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.05%):  9.03 $,TAX INVOICE,TOTAL : 298.82 $,"Total in words:  two hundred and ninety-
-eight point eight two",Template1_Instance83.json
"Buyer :Theresa Edwards
1866 Martinez Overpass Suite 486
New Matthewfurt, NM 80147 US
Tel:+(388)083-1853
Email:kbauer@example.org
Site:http://turner-flores.com/",Invoice Date: 01-Jun-2018,DISCOUNT(3.99%): (-)  23.45,Due Date : 13-Jul-2001,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],,"Note: All payments to be made in cash.
Contact us for queries on these quotations.","INVOICE

Invoice Date: 01-Jun-2018
Due Date : 13-Jul-2001
PO Number :35

Address:16424 Timothy Mission Buyer :Theresa Edwards

Markville, AK 58294 US 1866 Martinez Overpass Suite 486
New Matthewfurt, NM 80147 US

Email:melvind0@example.net Tel:+(388)083-1853

sleekbill in Email:kbauer@example.org

(GSTIN: 12345670 00070007 Site:http://turner-flores.com/

GSTIN: OG@AAMFCO376K124

ITEMS QUANTITY

Impact include white. 6.00

Turn particularly identify real. 6.00

Fight. 5.00

Peace. 2.00

Total in words: five hundred a-

nd eighty-three

Bank Name Central Bank of Europe
Branch Name Raf CAMP

Bank Account Number 12685663

Bank Swift Code SBININBB250

Note: All payments to be made in cash.
Contact us for queries on these quotations.

SUB_TOTAL : 587.78 EUR

DISCOUNT(3.99%): (-) 23.45
TAX:VAT (3.40%): 19.97 EUR

TOTAL : 583.00 EUR
","Bank Name           Central Bank of Europe
Branch Name          Raf CAMP
Bank Account Number  12685663
Bank Swift Code      SBININBB250",PO Number :35,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,SUB_TOTAL : 587.78  EUR,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.40%):  19.97 EUR,INVOICE,TOTAL : 583.00 EUR,"Total in words:  five hundred a-
nd eighty-three",Template1_Instance84.json
"Bill to:Cameron Carey
6518 Jamie Courts
East Sarahfort, NY 51197 US
Tel:+(243)864-6770
Email:sleblanc@example.net
Site:http://porter.com/",Date: 25-Oct-2022,DISCOUNT(1.96%): (-)  8.46,Due Date : 15-Aug-2001,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],,"Note: All payments to be made in cash.
Contact us for queries on these quotations.","TAX INVOICE

Date: 25-Oct-2022
Due Date : 15-Aug-2001
PO Number :18

Address:16424 Timothy Mission Bill to:Cameron Carey
Markville, AK 58294 US 6518 Jamie Courts

East Sarahfort, NY 51197 US
Email:melvind0@example.net Tel:+(243)864-6770
sleekbill in Email:sleblanc@example.net
(GSTIN: 12345670 00070007 Site:http://porter.com/

GSTIN: OG@AAMFCO376K124

ITEMS QUANTITY

Around dark personal hold. 1.00

Eye actually. 4.00

Total in words: four hundred and for-
ty-two point four one

Bank Name Central Bank of Texas
Branch Name Raf CAMP

Bank Account Number 10554122

Bank Swift Code SBININBB250

Note: All payments to be made in cash.
Contact us for queries on these quotations.

SUB_TOTAL : 431.45 USD

DISCOUNT(1.96%): (-) 8.46
TAX:VAT (4.02%): 17.35 USD

TOTAL : 442.41 USD
","Bank Name           Central Bank of Texas
Branch Name          Raf CAMP
Bank Account Number  10554122
Bank Swift Code      SBININBB250",PO Number :18,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,SUB_TOTAL : 431.45  USD,"[[{'bbox': [[10.0, 274.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.02%):  17.35 USD,TAX INVOICE,TOTAL : 442.41 USD,"Total in words:  four hundred and for-
ty-two point four one",Template1_Instance85.json
"Buyer :Rebecca Smith
47797 Charles Lake
Christopherberg, TX 13843 US
Tel:+(058)085-3855
Email:clarklauren@example.net
Site:http://harrison.net/",Date: 23-Apr-2010,DISCOUNT(4.92%): (-)  21.17,Due Date : 14-Aug-1993,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],,"Note:
This order is shipped through blue dart courier","COMMERCIAL INVOICE

Date: 23-Apr-2010
Due Date : 14-Aug-1993
PO Number :74

Address:16424 Timothy Mission Buyer :Rebecca Smith

Markville, AK 58294 US 47797 Charles Lake
Christopherberg, TX 13843 US

Email:melvind0@example.net Tel:+(058)085-3855

sleekbill in Email:clarklauren@example.net

(GSTIN: 12345670 00070007 Site:http://harrison.net/

GSTIN: OG@AAMFCO376K124

ITEMS QUANTITY

Despite industry tend. 3.00

List argue Mrs. 2.00

Institution eight media. 4.00

Total in words: four hundred and fort-
y-eight point six two

Bank Name State Bank of Texas
Branch Name Raf CAMP

Bank Account Number 17919854
Bank Swift Code SBININBB250

Note:
This order is shipped through blue dart courier

SUB_TOTAL : 430.20 $

DISCOUNT(4.92%): (-) 21.17
TAX:VAT (6.83%): 29.39 $

TOTAL : 448.62 $
","Bank Name           State Bank of Texas
Branch Name          Raf CAMP
Bank Account Number  17919854
Bank Swift Code      SBININBB250",PO Number :74,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,SUB_TOTAL : 430.20  $,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (6.83%):  29.39 $,COMMERCIAL INVOICE,TOTAL : 448.62 $,"Total in words:  four hundred and fort-
y-eight point six two",Template1_Instance86.json
"Buyer :Lori Jacobs
56416 Bradley Spring
East Alison, VI 42671 US
Tel:+(716)413-8969
Email:tiffanymcdonald@example.org
Site:https://nguyen-jones.com/",Date: 09-Apr-2018,DISCOUNT(4.65%): (-)  24.71,Due Date : 02-Dec-1998,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],,Note:Total payment due in 14 days.,"INVOICE

Date: 09-Apr-2018
Due Date : 02-Dec-1998
PO Number :08

Address:16424 Timothy Mission Buyer :Lori Jacobs
Markville, AK 58294 US 56416 Bradley Spring

East Alison, VI 42671 US
Email:melvind0@example.net Tel:+(716)413-8969
sleekbill in Email:tiffanymcdonald@example.org
(GSTIN: 12345670 00070007 Site:https://nguyen-jones.com/

GSTIN: OG@AAMFCO376K124

ITEMS QUANTITY

Actually hair reach. 6.00

Will approach race. 4.00

Forget deep. 6.00

Total in words: five hundred and thir-
ty-five point four six

Bank Name Central Bank of California
Branch Name Raf CAMP

Bank Account Number 17606315

Bank Swift Code SBININBB250

Note:Total payment due in 14 days.

SUB_TOTAL : 531.36 EUR

DISCOUNT(4.65%): (-) 24.74
TAX:VAT (3.93%): 20.89 EUR

TOTAL : 535.46 EUR
","Bank Name           Central Bank of California
Branch Name          Raf CAMP
Bank Account Number  17606315
Bank Swift Code      SBININBB250",PO Number :08,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,SUB_TOTAL : 531.36  EUR,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.93%):  20.89 EUR,INVOICE,TOTAL : 535.46 EUR,"Total in words:  five hundred and thir-
ty-five point four six",Template1_Instance87.json
"Bill to:Samuel Cohen
010 Lauren Tunnel
Port Anthony, ME 04796 US
Tel:+(632)371-3173
Email:graybobby@example.org
Site:http://koch.com/",Invoice Date: 21-Oct-2019,DISCOUNT(2.88%): (-)  23.74,Due Date : 06-Sep-2006,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],,Thank you for your business!,"TAX INVOICE

Invoice Date: 21-Oct-2019
Due Date : 06-Sep-2006
PO Number :19

Address:16424 Timothy Mission Bill to:Samuel Cohen
Markville, AK 58294 US 010 Lauren Tunnel

Port Anthony, ME 04796 US
Email:melvind0@example.net Tel:+(632)371-3173
sleekbill in Email:graybobby@example.org
(GSTIN: 12345670 00070007 Site:http://koch.com/

GSTIN: OG@AAMFCO376K124

ITEMS QUANTITY

Which little name. 5.00

Agency garden sea attention. 1.00

Vote dinner sell. 5.00

Total in words: eight hundred and forty-
-three point eight seven

Bank Name State Bank of Europe
Branch Name Raf CAMP

Bank Account Number 12967174

Bank Swift Code SBININBB250

Thank you for your business!

SUB_TOTAL : 824.45 USD

DISCOUNT(2.88%): (-) 23.74
TAX:VAT (3.42%): 28.24 USD

TOTAL : 843.87 USD
","Bank Name           State Bank of Europe
Branch Name          Raf CAMP
Bank Account Number  12967174
Bank Swift Code      SBININBB250",PO Number :19,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,SUB_TOTAL : 824.45  USD,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.42%):  28.24 USD,TAX INVOICE,TOTAL : 843.87 USD,"Total in words:  eight hundred and forty-
-three point eight seven",Template1_Instance88.json
"Buyer :Laura Bennett
5673 Richard Islands
Jessicamouth, MS 51278 US
Tel:+(316)263-8604
Email:elizabethrobinson@example.net
Site:https://johnson.biz/",Date: 12-May-1993,DISCOUNT(3.77%): (-)  10.9,Due Date : 21-Jun-2008,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],,"Note: All payments to be made in cash.
Contact us for queries on these quotations.","COMMERCIAL INVOICE

Date: 12-May-1993
Due Date : 21-Jun-2008
PO Number :12

Address:16424 Timothy Mission Buyer :Laura Bennett
Markville, AK 58294 US 5673 Richard Islands

Jessicamouth, MS 51278 US
Email:melvind0@example.net Tel:+(316)263-8604
sleekbill in Email:elizabethrobinson@example.net
(GSTIN: 12345670 00070007 Site:https://johnson.biz/

GSTIN: OG@AAMFCO376K124

ITEMS QUANTITY

Page recognize begin. 5.00

Race. 4.00

Reality role. 2.00

Officer the finish those. 2.00

Total in words: two hundred and ninet-
y-one point four four

Bank Name State Bank of USA
Branch Name Raf CAMP

Bank Account Number 11978676

Bank Swift Code SBININBB250

Note: All payments to be made in cash.
Contact us for queries on these quotations.

SUB_TOTAL : 289.00 $

DISCOUNT(3.77%): (-) 10.9
TAX:VAT (3.02%): 8.74 $

TOTAL : 291.44 $
","Bank Name           State Bank of USA
Branch Name          Raf CAMP
Bank Account Number  11978676
Bank Swift Code      SBININBB250",PO Number :12,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,SUB_TOTAL : 289.00  $,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.02%):  8.74 $,COMMERCIAL INVOICE,TOTAL : 291.44 $,"Total in words:  two hundred and ninet-
y-one point four four",Template1_Instance89.json
"Bill to:Monica Fuller
866 Thomas Ways Suite 282
New Tonya, KS 08465 US
Tel:+(783)572-8210
Email:bryce74@example.org
Site:http://gill.com/",Invoice Date: 28-Apr-2009,DISCOUNT(2.87%): (-)  12.78,Due Date : 16-Oct-2005,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],,"Note:
This order is shipped through blue dart courier","COMMERCIAL INVOICE

Invoice Date: 28-Apr-2009
Due Date : 16-Oct-2005
PO Number :75

Address:16424 Timothy Mission Bill to:Monica Fuller

Markville, AK 58294 US 866 Thomas Ways Suite 282
New Tonya, KS 08465 US

Email:melvind0@example.net Tel:+(783)572-8210

sleekbill in Email:bryce74@example.org

(GSTIN: 12345670 00070007 Site:http://gill.com/

GSTIN: OG@AAMFCO376K124

ITEMS QUANTITY

Article usually must. 3.00

Home collection effect federal. 3.00

Career foreign child. 1.00

Vote one. 5.00

Total in words: four hundred and for-
ty-one point one one

Bank Name State Bank of England
Branch Name Raf CAMP

Bank Account Number 13043063

Bank Swift Code SBININBB250

Note:
This order is shipped through blue dart courier

SUB_TOTAL : 445.25 $

DISCOUNT(2.87%): (-) 12.78
TAX:VAT (3.73%): 16.61 $

TOTAL : 441.11 $
","Bank Name           State Bank of England
Branch Name          Raf CAMP
Bank Account Number  13043063
Bank Swift Code      SBININBB250",PO Number :75,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,SUB_TOTAL : 445.25  $,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.73%):  16.61 $,COMMERCIAL INVOICE,TOTAL : 441.11 $,"Total in words:  four hundred and for-
ty-one point one one",Template1_Instance9.json
"Buyer :Heather Snyder
61303 Kayla Plains Apt. 801
Carolbury, WV 72045 US
Tel:+(153)688-1347
Email:janetgarrison@example.net
Site:http://giles-juarez.com/",Date: 12-Apr-2000,DISCOUNT(1.46%): (-)  12.54,Due Date : 15-Mar-1998,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],,"Note:
This order is shipped through blue dart courier","Address:16424 Timothy Mission
Markville, AK 58294 US

Email:melvin40@example.net
sleekbill in
(GSTIN: 12345670 00070007

TAX INVOICE

Date: 12-Apr-2000
Due Date : 15-Mar-1998
PO Number :99

Buyer :Heather Snyder

61303 Kayla Plains Apt. 801
Carolbury, WV 72045 US
Tel:+(153)688-1347
Email:janetgarrison@example.net
Site:http://giles-juarez.com/

GSTIN: OG@AAMFCO376K124

ITEMS

QUANTITY

Sit sit together.

3.00

Maybe religious several.

2.00

Green military listen.

6.00

Course eight.

2.00

Cost number world.

5.00

Total in words: eight hundred and sevent-
y-three point five eight

Bank Name State Bank of USA
Branch Name Raf CAMP

Bank Account Number 13515559

Bank Swift Code SBININBB250

Note:
This order is shipped through blue dart courier

SUB_TOTAL : 858.86 EUR

DISCOUNT(1.46%): (-) 12.54
TAX:VAT (4.24%): 36.45 EUR

TOTAL : 873.58 EUR
","Bank Name           State Bank of USA
Branch Name          Raf CAMP
Bank Account Number  13515559
Bank Swift Code      SBININBB250",PO Number :99,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,SUB_TOTAL : 858.86  EUR,"[[{'bbox': [[10.0, 328.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.24%):  36.45 EUR,TAX INVOICE,TOTAL : 873.58 EUR,"Total in words:  eight hundred and sevent-
y-three point five eight",Template1_Instance90.json
"Buyer :Jerome Cooper
1637 Shawn Forest Apt. 944
Rosalesshire, ND 30133 US
Tel:+(623)828-4753
Email:garciajesus@example.net
Site:http://www.yu.com/",Date: 21-May-2019,DISCOUNT(2.14%): (-)  25.48,Due Date : 24-Nov-2006,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],,Note:Total payment due in 14 days.,"INVOICE

Date: 21-May-2019
Due Date : 24-Nov-2006
PO Number :94

Address:16424 Timothy Mission Buyer :Jerome Cooper

Markville, AK 58294 US 1637 Shawn Forest Apt. 944
Rosalesshire, ND 30133 US

Email:melvind0@example.net Tel:+(623)828-4753

sleekbill in Email:garciajesus@example.net

(GSTIN: 12345670 00070007 Site:http://www.yu.com/

GSTIN: OG@AAMFCO376K124

ITEMS QUANTITY

Me unit item issue. 6.00

Science mission. 1.00

Give article deep. 5.00

Ready TV perform. 4.00

Statement Congress find. 3.00

Total in words: one thousand, two hundr-

ed and one point two two SUB_TOTAL : 1190.68 EUR
Bank Name Central Bank of USA DISCOUNT(2.14%): (-) 25.48
Branch Name Raf CAMP TAX:VAT (3.61%): 42.93 EUR

Bank Account Number 18569841
Bank Swift Code SBININBB250
TOTAL : 1201.22 EUR

Note:Total payment due in 14 days.
","Bank Name           Central Bank of USA
Branch Name          Raf CAMP
Bank Account Number  18569841
Bank Swift Code      SBININBB250",PO Number :94,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,SUB_TOTAL : 1190.68  EUR,"[[{'bbox': [[10.0, 328.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.61%):  42.93 EUR,INVOICE,TOTAL : 1201.22 EUR,"Total in words:  one thousand, two hundr-
ed and one point two two",Template1_Instance91.json
"Bill to:Mary Rios
6840 Boyle Forest
Garrettville, TN 20516 US
Tel:+(987)727-0142
Email:stevenpace@example.net
Site:https://carr.biz/",Invoice Date: 13-Aug-2019,DISCOUNT(2.37%): (-)  6.48,Due Date : 01-Sep-1995,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],,Note:Total payment due in 14 days.,"INVOICE

Invoice Date: 13-Aug-2019
Due Date : 01-Sep-1995
PO Number :77

Address:16424 Timothy Mission Bill to:Mary Rios
Markville, AK 58294 US 6840 Boyle Forest

Garrettville, TN 20516 US
Email:melvind0@example.net Tel:+(987)727-0142
sleekbill in Email:stevenpace@example.net
(GSTIN: 12345670 00070007 Site:https://carr.biz/

GSTIN: OG@AAMFCO376K124

ITEMS QUANTITY

Article. 3.00

Interview likely part. 5.00

Total in words: two hundred and sevent-
y-seven point nine one

Bank Name Central Bank of USA
Branch Name Raf CAMP

Bank Account Number 15115313

Bank Swift Code SBININBB250

Note:Total payment due in 14 days.

SUB_TOTAL : 273.23 USD

DISCOUNT(2.37%): (-) 6.48
TAX:VAT (3.85%): 10.53 USD

TOTAL : 277.91 USD
","Bank Name           Central Bank of USA
Branch Name          Raf CAMP
Bank Account Number  15115313
Bank Swift Code      SBININBB250",PO Number :77,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,SUB_TOTAL : 273.23  USD,"[[{'bbox': [[10.0, 274.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.85%):  10.53 USD,INVOICE,TOTAL : 277.91 USD,"Total in words:  two hundred and sevent-
y-seven point nine one",Template1_Instance92.json
