BILL_TO,DATE,DISCOUNT,DUE_DATE,INVOICE_INFO,LOGO,NOTE,OTHER,SELLER_ADDRESS,SELLER_NAME,SUB_TOTAL,TABLE,TITLE,TOTAL,_source_file
"BILL_TO:
Andrea Randall
333 Sarah Skyway Apt. 060
Gordonhaven, MD 45806 US
Tel:+(722)988-0104
Email:danielsanchez@example.net
Site:https://www.brown.com/",Date: 29-Mar-2015,DISCOUNT(4.46%): (-)  21.21,Due Date : 16-Aug-2016,[],,Thank you for choosing us!,"tere hoover desien

Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US

TAX INVOICE TOTAL : 496.64 $
BILL_TO:
Andrea Randall
333 Sarah Skyway Apt. 060 Due Date : 16-Aug-2016

Gordonhaven, MD 45806 US
Tel:+(722)988-0104
Email:danielsanchez@example.net
Site:https://www.brown.com/

Date: 29-Mar-2015

Description QUANTITY PRICE
Single expert watch. 3.00 $67.85
Term past. 3.00 $2.12

Way answer. 2.00 $68.98
Statement skill energy. 1.00 $83.50
Suddenly set stage. 4.00 $11.07

SUB_TOTAL : 475.65 $
DISCOUNT(4.46%): (-) 21.24

Thank you for choosing us!
","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,SUB_TOTAL : 475.65  $,"[[{'bbox': [[31.0, 497.8898], [581.0, 389.8898]]}]]",TAX INVOICE,TOTAL : 496.64 $,Template4_Instance77.json
"BILL_TO:
Andrea Rich
36141 Harris Loop
New Christopher, AS 43036 US
Tel:+(492)659-0346
Email:jenniferwhite@example.com
Site:https://www.walker.biz/",Date: 27-Nov-1997,DISCOUNT(2.94%): (-)  16.11,Due Date : 10-Apr-2016,[],,Thank you for choosing us!,"tere hoover desien

Address:2180 Michael Ridges Apt. 385

Port Lindsey, MP 98258 US

INVOICE

BILL_TO:

Andrea Rich

36141 Harris Loop

New Christopher, AS 43036 US
Tel:+(492)659-0346
Email:jenniferwhite@example.com
Site:https://www.walker.biz/

TOTAL : 542.77 EUR

Due Date : 10-Apr-2016

Date: 27-Nov-1997

Description QUANTITY PRICE
White sister. 5.00 $68.19
List no. 6.00 $34.51

SUB_TOTAL : 548.01 EUR
DISCOUNT(2.94%): (-) 16.14

Thank you for choosing us!

","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,SUB_TOTAL : 548.01  EUR,"[[{'bbox': [[31.0, 443.8898], [581.0, 389.8898]]}]]",INVOICE,TOTAL : 542.77 EUR,Template4_Instance78.json
"BILL_TO:
Heather Welch
6256 Michelle Lakes Suite 493
North Russell, NC 72484 US
Tel:+(323)647-1663
Email:angelaflores@example.net
Site:https://www.reyes.org/",Date: 11-Jul-2021,DISCOUNT(4.31%): (-)  23.61,Due Date : 07-Mar-2022,[],,Thank you for choosing us!,"tere hoover desien

Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US

TAX INVOICE TOTAL : 551.35 USD
BILL_TO:
Heather Welch
6256 Michelle Lakes Suite 493 Due Date : 07-Mar-2022

North Russell, NC 72484 US
Tel:+(323)647-1663
Email:angelaflores@example.net
Site:https://www.reyes.org/

Date: 11-Jul-2021

Description QUANTITY PRICE
Forget Mrs. 1.00 $31.03
Must give. 3.00 $82.65
Democrat reality lawyer. 2.00 $44.30
Measure behind. 3.00 $60.04

SUB_TOTAL : 547.70 USD
DISCOUNT(4.31%): (-) 23.64

Thank you for choosing us!
","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,SUB_TOTAL : 547.70  USD,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",TAX INVOICE,TOTAL : 551.35 USD,Template4_Instance79.json
"BILL_TO:
Kelly Smith
925 Jessica Ridge Apt. 636
Walkertown, CO 01879 US
Tel:+(439)264-6965
Email:ywest@example.com
Site:https://www.vincent.info/",Date: 18-Mar-2021,DISCOUNT(2.04%): (-)  6.47,Due Date : 28-Feb-2001,[],,"Note:
This order is shipped through blue dart courier","tere hoover desien

Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US

INVOICE TOTAL : 329.00 USD
BILL_TO:
Kelly Smith
925 Jessica Ridge Apt. 636 Due Date : 28-Feb-2001

Walkertown, CO 01879 US
Tel:+(439)264-6965
Email:ywest@example.com
Site:https://www.vincent.info/

Date: 18-Mar-2021

Description QUANTITY PRICE
Then hospital. 1.00 $60.68
Present recently school. 2.00 $21.22
Central particularly. 4.00 $22.58
Theory music. 5.00 $24.78

SUB_TOTAL : 317.34 USD
DISCOUNT(2.04%): (-) 6.47

Note:
This order is shipped through blue dart courier
","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,SUB_TOTAL : 317.34  USD,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",INVOICE,TOTAL : 329.00 USD,Template4_Instance8.json
"BILL_TO:
Shaun Flores
314 Angela Pass Suite 817
Lake Molly, TN 31309 US
Tel:+(245)081-1010
Email:amber52@example.org
Site:https://green.net/",Invoice Date: 18-Feb-2000,DISCOUNT(2.74%): (-)  17.66,Due Date : 19-Sep-1997,[],,"Note: All payments to be made in cash.
Contact us for queries on these quotations.","tere hoover desien

Address:2180 Michael Ridges Apt. 385

Port Lindsey, MP 98258 US

INVOICE

BILL_TO:

Shaun Flores

314 Angela Pass Suite 817
Lake Molly, TN 31309 US
Tel:+(245)081-1010
Email:amber52@example.org
Site:https://green.net/

TOTAL : 657.93 EUR

Due Date : 19-Sep-1997

Invoice Date: 18-Feb-2000

Description QUANTITY PRICE
Man speech. 5.00 $77.07
Last. 3.00 $86.44

SUB_TOTAL : 644.67 EUR
DISCOUNT(2.74%): (-) 17.66

Note: All payments to be made in cash.
Contact us for queries on these quotations.

","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,SUB_TOTAL : 644.67  EUR,"[[{'bbox': [[31.0, 443.8898], [581.0, 389.8898]]}]]",INVOICE,TOTAL : 657.93 EUR,Template4_Instance80.json
"BILL_TO:
Jason Andersen
3252 Richard Forges Suite 061
Millerborough, DE 34135 US
Tel:+(824)592-9478
Email:pblack@example.net
Site:https://www.small.com/",Invoice Date: 26-Oct-2000,DISCOUNT(1.67%): (-)  10.01,Due Date : 20-Aug-2022,[],,"Note:
This order is shipped through blue dart courier","tere hoover desien

Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US

TAX INVOICE

BILL_TO:

Jason Andersen

3252 Richard Forges Suite 061
Millerborough, DE 34135 US
Tel:+(824)592-9478
Email:pblack@example.net
Site:https://www.small.com/

TOTAL : 590.62 $

Due Date : 20-Aug-2022

Invoice Date: 26-Oct-2000

Description QUANTITY PRICE

Break each. 3.00 $83.42

Already professor. 6.00 $6.46

Staff feel. 6.00 $15.10

By risk why. 2.00 $53.05

Study to international throughout. 3.00 $37.88
SUB_TOTAL : 599.36 $
DISCOUNT(1.67%): (-) 10.01

Note:

This order is shipped through blue dart courier

","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,SUB_TOTAL : 599.36  $,"[[{'bbox': [[31.0, 497.8898], [581.0, 389.8898]]}]]",TAX INVOICE,TOTAL : 590.62 $,Template4_Instance81.json
"BILL_TO:
Michael Duran
72998 Lisa Path Apt. 121
East Ericborough, FM 06937 US
Tel:+(662)051-1331
Email:jacobsdennis@example.net
Site:https://www.pacheco.com/",Invoice Date: 08-Sep-2022,DISCOUNT(1.73%): (-)  13.82,Due Date : 13-Sep-1996,[],,"Note:
This order is shipped through blue dart courier","tere hoover desien

Address:2180 Michael Ridges Apt. 385

Port Lindsey, MP 98258 US

INVOICE

BILL_TO:

Michael Duran

72998 Lisa Path Apt. 121

East Ericborough, FM 06937 US
Tel:+(662)051-1331
Email:jacobsdennis@example.net
Site:https://www.pacheco.com/

TOTAL : 827.24 EUR

Due Date : 13-Sep-1996

Invoice Date: 08-Sep-2022

Description QUANTITY PRICE
Far social service. 4.00 $72.62
Their next specific. 6.00 $74.98
Court tend just. 1.00 $58.62
SUB_TOTAL : 798.98 EUR
DISCOUNT(1.73%): (-) 13.82
Note:

This order is shipped through blue dart courier

","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,SUB_TOTAL : 798.98  EUR,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",INVOICE,TOTAL : 827.24 EUR,Template4_Instance82.json
"BILL_TO:
Patrick Gallagher
15632 Allen Greens Apt. 820
Daniellefurt, DC 83894 US
Tel:+(193)989-1102
Email:wburke@example.org
Site:http://park-green.com/",Date: 27-Apr-2022,DISCOUNT(3.33%): (-)  31.15,Due Date : 06-Aug-1998,[],,Thank you for your business!,"tere hoover desien

Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US

TAX INVOICE TOTAL : 928.64 $
BILL_TO:
Patrick Gallagher
15632 Allen Greens Apt. 820 Due Date : 06-Aug-1998

Daniellefurt, DC 83894 US
Tel:+(193)989-1102
Email:wburke@example.org
Site:http://park-green.com/

Date: 27-Apr-2022

Description QUANTITY PRICE
Serve. 3.00 $57.75
Design mind. 3.00 $66.62
Impact customer. 6.00 $93.70

SUB_TOTAL : 935.31 $
DISCOUNT(3.33%): (-) 31.15

Thank you for your business!
","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,SUB_TOTAL : 935.31  $,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",TAX INVOICE,TOTAL : 928.64 $,Template4_Instance83.json
"BILL_TO:
Austin Clark
16273 Jessica Parks Apt. 946
Lindafort, AK 23066 US
Tel:+(458)788-8356
Email:jamestanya@example.org
Site:http://www.green.biz/",Invoice Date: 04-Jan-1997,DISCOUNT(1.28%): (-)  12.63,Due Date : 28-Feb-2020,[],,Thank you for choosing us!,"tere hoover desien

Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US

TAX INVOICE TOTAL : 1018.68 $
BILL_TO:
Austin Clark
16273 Jessica Parks Apt. 946 Due Date : 28-Feb-2020
Lindafort, AK 23066 US
Tel:+(458)788-8356 Invoice Date: 04-Jan-1997

Email:jamestanya@example.org
Site:http://www.green.biz/

Description QUANTITY PRICE
Perform even. 2.00 $37.81
Measure hundred. 6.00 $73.41
Might training structure. 6.00 $78.49

SUB_TOTAL : 987.02 $
DISCOUNT(1.28%): (-) 12.63

Thank you for choosing us!
","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,SUB_TOTAL : 987.02  $,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",TAX INVOICE,TOTAL : 1018.68 $,Template4_Instance84.json
"BILL_TO:
Julie Wheeler
76348 Wells Skyway Apt. 345
Saundersland, MH 16265 US
Tel:+(222)627-7768
Email:wilkersonrichard@example.org
Site:http://www.cunningham.com/",Invoice Date: 11-Oct-2012,DISCOUNT(2.85%): (-)  3.99,Due Date : 01-Apr-1993,[],,"Note: All payments to be made in cash.
Contact us for queries on these quotations.","tere hoover desien

Address:2180 Michael Ridges Apt. 385

Port Lindsey, MP 98258 US

COMMERCIAL INVOICE

BILL_TO:

Julie Wheeler

76348 Wells Skyway Apt. 345
Saundersland, MH 16265 US
Tel:+(222)627-7768
Email:wilkersonrichard@example.org
Site:http://www.cunningham.com/

TOTAL : 141.21 EUR

Due Date : 01-Apr-1993

Invoice Date: 11-Oct-2012

Description QUANTITY PRICE
Development nation. 2.00 $13.67
Place sit yard by. 1.00 $62.47
Administration draw real. 4.00 $12.57

SUB_TOTAL : 140.09 EUR
DISCOUNT(2.85%): (-) 3.99

Note: All payments to be made in cash.
Contact us for queries on these quotations.

","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,SUB_TOTAL : 140.09  EUR,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",COMMERCIAL INVOICE,TOTAL : 141.21 EUR,Template4_Instance85.json
"BILL_TO:
Paul Jones
619 Jimmy Springs Apt. 765
Joneschester, IN 82940 US
Tel:+(701)934-1841
Email:david43@example.net
Site:http://www.montoya.com/",Invoice Date: 25-Dec-2001,DISCOUNT(4.94%): (-)  2.41,Due Date : 30-Sep-2011,[],,"Note:
This order is shipped through blue dart courier","tere hoover desien

Address:2180 Michael Ridges Apt. 385

Port Lindsey, MP 98258 US

COMMERCIAL INVOICE

BILL_TO:

Paul Jones

619 Jimmy Springs Apt. 765
Joneschester, IN 82940 US
Tel:+(701)934-1841
Email:david43@example.net
Site:http://www.montoya.com/

TOTAL : 51.15 $

Due Date : 30-Sep-2011

Invoice Date: 25-Dec-2001

Description QUANTITY PRICE
Try us business. 1.00 $35.85
Visit including. 3.00 $4.29
SUB_TOTAL : 48.72 $
DISCOUNT(4.94%): (-) 2.44
Note:

This order is shipped through blue dart courier

","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,SUB_TOTAL : 48.72  $,"[[{'bbox': [[31.0, 443.8898], [581.0, 389.8898]]}]]",COMMERCIAL INVOICE,TOTAL : 51.15 $,Template4_Instance86.json
"BILL_TO:
Joseph Turner
267 Micheal Island Apt. 380
Griffinbury, CO 44568 US
Tel:+(806)099-5875
Email:pelliott@example.org
Site:http://www.brown.info/",Date: 05-Oct-2013,DISCOUNT(1.33%): (-)  1.66,Due Date : 06-Aug-2015,[],,"Note: All payments to be made in cash.
Contact us for queries on these quotations.","tere hoover desien

Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US

TAX INVOICE TOTAL : 128.43 EUR
BILL_TO:
Joseph Turner
267 Micheal Island Apt. 380 Due Date : 06-Aug-2015

Griffinbury, CO 44568 US
Tel:+(806)099-5875
Email:pelliott@example.org
Site:http://www.brown.info/

Date: 05-Oct-2013

Description QUANTITY PRICE
Movement style. 2.00 $2.27

Marriage get. 2.00 $20.90
Company stock series debate. 2.00 $39.29

SUB_TOTAL : 124.92 EUR
DISCOUNT(1.33%): (-) 1.66

Note: All payments to be made in cash.
Contact us for queries on these quotations.
","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,SUB_TOTAL : 124.92  EUR,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",TAX INVOICE,TOTAL : 128.43 EUR,Template4_Instance87.json
"BILL_TO:
David Perry
25840 Bradley Trace
Romeromouth, FL 94789 US
Tel:+(688)292-0537
Email:laura37@example.org
Site:https://shaw.com/",Date: 20-Mar-2017,DISCOUNT(2.05%): (-)  16.98,Due Date : 29-Jul-2017,[],,"Note: All payments to be made in cash.
Contact us for queries on these quotations.","tere hoover desien

Address:2180 Michael Ridges Apt. 385

Port Lindsey, MP 98258 US

COMMERCIAL INVOICE

BILL_TO:

David Perry

25840 Bradley Trace
Romeromouth, FL 94789 US
Tel:+(688)292-0537
Email:laura37@example.org
Site:https://shaw.com/

TOTAL : 853.73 USD

Due Date : 29-Jul-2017

Date: 20-Mar-2017

Description QUANTITY PRICE
Leg whether involve. 5.00 $53.84
They but set. 5.00 $80.95
Research movement. 4.00 $38.56

SUB_TOTAL : 828.19 USD
DISCOUNT(2.05%): (-) 16.98

Note: All payments to be made in cash.
Contact us for queries on these quotations.

","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,SUB_TOTAL : 828.19  USD,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",COMMERCIAL INVOICE,TOTAL : 853.73 USD,Template4_Instance88.json
"BILL_TO:
Meghan Williams
31605 Nicholas Garden Suite 740
West Todd, FL 27177 US
Tel:+(389)837-9516
Email:lauren62@example.com
Site:http://www.ross.com/",Invoice Date: 10-May-2021,DISCOUNT(2.53%): (-)  27.39,Due Date : 24-Jan-2022,[],,"Note:
This order is shipped through blue dart courier","tere hoover desien

Address:2180 Michael Ridges Apt. 385

Port Lindsey, MP 98258 US

TAX INVOICE

BILL_TO:

Meghan Williams

31605 Nicholas Garden Suite 740
West Todd, FL 27177 US
Tel:+(389)837-9516
Email:lauren62@example.com
Site:http:/www.ross.com/

TOTAL : 1114.72 USD

Due Date : 24-Jan-2022

Invoice Date: 10-May-2021

Description QUANTITY PRICE

Two no. 1.00 $0.85

Attorney general law. 2.00 $83.34

Physical within. 2.00 $49.92

Explain story. 6.00 $77.09

Employee side. 4.00 $88.22
SUB_TOTAL : 1082.79 USD
DISCOUNT(2.53%): (-) 27.39

Note:

This order is shipped through blue dart courier

","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,SUB_TOTAL : 1082.79  USD,"[[{'bbox': [[31.0, 497.8898], [581.0, 389.8898]]}]]",TAX INVOICE,TOTAL : 1114.72 USD,Template4_Instance89.json
"BILL_TO:
David Atkinson
23687 Jones Summit Suite 681
Port Wesley, MS 33413 US
Tel:+(118)675-9313
Email:schultzstephen@example.com
Site:https://ruiz-mckenzie.org/",Date: 22-Nov-2019,DISCOUNT(4.7%): (-)  23.53,Due Date : 13-May-2010,[],,Thank you for choosing us!,"tere hoover desien

Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US

COMMERCIAL INVOICE TOTAL : 512.81 $
BILL_TO:
David Atkinson
23687 Jones Summit Suite 681 Due Date : 13-May-2010

Port Wesley, MS 33413 US
Tel:+(118)675-9313
Email:schultzstephen@example.com
Site:https://ruiz-mckenzie.org/

Date: 22-Nov-2019

Description QUANTITY PRICE
Exist compare sister. 1.00 $77.09
Public piece around. 3.00 $98.56
Save identify color. 3.00 $42.62

SUB_TOTAL : 500.63 $
DISCOUNT(4.7%): (-) 23.53

Thank you for choosing us!
","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,SUB_TOTAL : 500.63  $,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",COMMERCIAL INVOICE,TOTAL : 512.81 $,Template4_Instance9.json
"BILL_TO:
Timothy Hansen
011 Foley Lodge
South Peggyberg, LA 05493 US
Tel:+(927)500-9492
Email:gonzalesjasmine@example.org
Site:https://www.cook-cochran.com/",Date: 06-Nov-2012,DISCOUNT(4.35%): (-)  41.67,Due Date : 04-Mar-2005,[],,Note:Total payment due in 14 days.,"tere hoover desien

Address:2180 Michael Ridges Apt. 385

Port Lindsey, MP 98258 US

TAX INVOICE

BILL_TO:

Timothy Hansen

011 Foley Lodge

South Peggyberg, LA 05493 US
Tel:+(927)500-9492
Email:gonzalesjasmine@example.org
Site:https://www.cook-cochran.com/

TOTAL : 989.59 $

Due Date : 04-Mar-2005

Date: 06-Nov-2012

Description QUANTITY PRICE
Commercial PM trade. 3.00 $78.46
Society. 6.00 $60.32
Several. 3.00 $28.46
Appear factor movie. 5.00 $40.19
Heavy however fine. 2.00 $37.16

SUB_TOTAL : 957.95 $
DISCOUNT(4.35%): (-) 41.67

Note:Total payment due in 14 days.

","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,SUB_TOTAL : 957.95  $,"[[{'bbox': [[31.0, 497.8898], [581.0, 389.8898]]}]]",TAX INVOICE,TOTAL : 989.59 $,Template4_Instance90.json
"BILL_TO:
Kimberly Dyer
63495 Cochran Landing
Isaacport, FL 52068 US
Tel:+(344)603-3246
Email:karina70@example.com
Site:http://gutierrez.com/",Date: 30-Dec-2016,DISCOUNT(3.3%): (-)  14.82,Due Date : 20-May-2021,[],,Note:Total payment due in 14 days.,"tere hoover desien

Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US

TAX INVOICE TOTAL : 451.99 USD
BILL_TO:
Kimberly Dyer
63495 Cochran Landing Due Date : 20-May-2021

Isaacport, FL 52068 US
Tel:+(344)603-3246
Email:karina70@example.com
Site:http://gutierrez.com/

Date: 30-Dec-2016

Description QUANTITY PRICE
Sense wonder. 4.00 $61.46
Small than trade citizen. 6.00 $6.20

Another manager. 2.00 $83.01

SUB_TOTAL : 449.06 USD
DISCOUNT(3.3%): (-) 14.82

Note:Total payment due in 14 days.
","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,SUB_TOTAL : 449.06  USD,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",TAX INVOICE,TOTAL : 451.99 USD,Template4_Instance91.json
"BILL_TO:
Natalie Holmes
08840 Hays Harbors Apt. 062
East Luis, NY 87968 US
Tel:+(248)603-2059
Email:hendersonnicole@example.net
Site:https://guzman-contreras.org/",Invoice Date: 01-Jan-2019,DISCOUNT(2.4%): (-)  11.41,Due Date : 18-Apr-2017,[],,Thank you for choosing us!,"tere hoover desien

Address:2180 Michael Ridges Apt. 385

Port Lindsey, MP 98258 US

COMMERCIAL INVOICE

BILL_TO:

Natalie Holmes

08840 Hays Harbors Apt. 062

East Luis, NY 87968 US
Tel:+(248)603-2059
Email:hendersonnicole@example.net
Site:https://guzman-contreras.org/

TOTAL : 488.63 $

Due Date : 18-Apr-2017

Invoice Date: 01-Jan-2019

Description QUANTITY PRICE
Attack begin hour. 5.00 $70.88
Put instead field door. 4.00 $22.01
Ground page against. 4.00 $7.02
Specific budget these. 3.00 $1.66

SUB_TOTAL : 475.50 $
DISCOUNT(2.4%): (-) 11.41

Thank you for choosing us!

","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,SUB_TOTAL : 475.50  $,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",COMMERCIAL INVOICE,TOTAL : 488.63 $,Template4_Instance92.json
"BILL_TO:
Troy Rhodes
3467 Sandra Gardens Suite 826
North Kristenton, NH 98563 US
Tel:+(439)519-7519
Email:ireilly@example.com
Site:http://www.roberts.com/",Invoice Date: 03-Sep-1998,DISCOUNT(4.6%): (-)  23.32,Due Date : 02-Dec-1999,[],,Thank you for choosing us!,"tere hoover desien

Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US

COMMERCIAL INVOICE TOTAL : 534.69 EUR
BILL_TO:
Troy Rhodes
3467 Sandra Gardens Suite 826 Due Date : 02-Dec-1999

North Kristenton, NH 98563 US
Tel:+(439)519-7519
Email:ireilly@example.com
Site:http://www.roberts.com/

Invoice Date: 03-Sep-1998

Description QUANTITY PRICE
Fear make someone. 4.00 $53.76
Argue family. 2.00 $97.62
Month. 1.00 $21.39
Option oil. 3.00 $25.08

SUB_TOTAL : 506.91 EUR
DISCOUNT(4.6%): (-) 23.32

Thank you for choosing us!
","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,SUB_TOTAL : 506.91  EUR,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",COMMERCIAL INVOICE,TOTAL : 534.69 EUR,Template4_Instance93.json
"BILL_TO:
Eric Wyatt
10333 Tracy Estate
Wallaceborough, DE 24437 US
Tel:+(222)770-0050
Email:rbrown@example.com
Site:https://www.moore-lawson.com/",Invoice Date: 03-Dec-2021,DISCOUNT(1.38%): (-)  12.47,Due Date : 15-Apr-2012,[],,Thank you for your business!,"tere hoover desien

Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US

TAX INVOICE TOTAL : 921.50 EUR
BILL_TO:
Eric Wyatt
10333 Tracy Estate Due Date : 15-Apr-2012

Wallaceborough, DE 24437 US
Tel:+(222)770-0050
Email:rbrown@example.com
Site:https://www.moore-lawson.com/

Invoice Date: 03-Dec-2021

Description QUANTITY PRICE
Agency suddenly. 4.00 $27.19
Glass attack man mother. 4.00 $7.88

Building. 3.00 $99.14
Team hold each. 6.00 $55.21
Three Mrs. 3.00 $44.98

SUB_TOTAL : 903.90 EUR
DISCOUNT(1.38%): (-) 12.47

Thank you for your business!
","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,SUB_TOTAL : 903.90  EUR,"[[{'bbox': [[31.0, 497.8898], [581.0, 389.8898]]}]]",TAX INVOICE,TOTAL : 921.50 EUR,Template4_Instance94.json
"BILL_TO:
Amber Tucker
4431 Samantha Flat
North Zacharyfort, SD 75038 US
Tel:+(457)666-3536
Email:irodriguez@example.com
Site:https://perez-hughes.info/",Date: 23-Dec-2007,DISCOUNT(2.1%): (-)  6.16,Due Date : 18-Dec-1996,[],,Thank you for choosing us!,"tere hoover desien

Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US

COMMERCIAL INVOICE TOTAL : 309.09 $
BILL_TO:
Amber Tucker
4431 Samantha Flat Due Date : 18-Dec-1996

North Zacharyfort, SD 75038 US
Tel:+(457)666-3536
Email:irodriguez@example.com
Site:https://perez-hughes.info/

Date: 23-Dec-2007

Description QUANTITY PRICE
Certainly never stage. 2.00 $73.71
Concern general. 2.00 $49.67
Mouth professional get. 2.00 $23.30

SUB_TOTAL : 293.36 $
DISCOUNT(2.1%): (-) 6.16

Thank you for choosing us!
","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,SUB_TOTAL : 293.36  $,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",COMMERCIAL INVOICE,TOTAL : 309.09 $,Template4_Instance95.json
