BUYER,DATE,GST(7%),GSTIN,INVOICE_INFO,LOGO,NUMBER,OTHER,SELLER_ADDRESS,SELLER_NAME,SUB_TOTAL,TABLE,TITLE,TOTAL,_source_file
"Buyer :Tracy Drake
0864 Michelle Haven Suite 174
Lake Kimberly, WV 26542 US
Tel:+(770)167-9226
Email:bobby54@example.org
Site:http://www.mcfarland-graham.com/",Invoice Date: 11-May-2007,GST(7%) : 11.32,GSTIN: 33123456789102Z1,[],,Invoice number 7Y5M6d-853,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Buyer :Tracy Drake

0864 Michelle Haven Suite 174

Lake Kimberly, WV 26542 US
Tel:+(770)167-9226
Email:bobby54@example.org
Site:http:/www.mcefarland-graham.com/

COMMERCIAL INVOICE

Invoice number 7Y5M6d-853
Invoice Date: 11-May-2007

Description QUANTITY PRICE
Share writer real. 2.00 $64.60
Rather on entire. 6.00 $5.42

SUB_TOTAL : 161.72 USD

GST(7%) : 11.32

TOTAL : 165.45 USD

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 161.72  USD,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",COMMERCIAL INVOICE,TOTAL : 165.45 USD,Template2_Instance3.json
"Bill to:Olivia Odom
4656 Brown Point Apt. 181
Kington, PR 82003 US
Tel:+(626)513-8785
Email:rossaustin@example.org
Site:https://patterson-poole.com/",Date: 14-Aug-1996,GST(7%) : 26.00,GSTIN: 33123456789102Z1,[],,Invoice number 5Y2M7d-616,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Bill to:Olivia Odom

4656 Brown Point Apt. 181
Kington, PR 82003 US
Tel:+(626)513-8785
Email:rossaustin@example.org
Site:https://patterson-poole.com/

TAX INVOICE

Invoice number 5Y2M7d-616
Date: 14-Aug-1996

Description QUANTITY PRICE
Than environment. 6.00 $60.14
Also help. 2.00 $5.26

SUB_TOTAL : 371.36 USD

GST(7%) : 26.00

TOTAL : 379.16 USD

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 371.36  USD,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",TAX INVOICE,TOTAL : 379.16 USD,Template2_Instance30.json
"Bill to:Jessica Barnes
6899 Sue Shoals Apt. 466
Reyesmouth, WA 35804 US
Tel:+(908)480-8604
Email:johnsontracy@example.net
Site:http://www.webb.com/",Date: 14-May-2022,GST(7%) : 29.64,GSTIN: 33123456789102Z1,[],,Invoice number INV25554164,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Bill to: Jessica Barnes

6899 Sue Shoals Apt. 466
Reyesmouth, WA 35804 US
Tel:+(908)480-8604
Email:johnsontracy@example.net
Site:http://www.webb.com/

TAX INVOICE

Invoice number INV25554164
Date: 14-May-2022

Description QUANTITY PRICE
Reality certain. 2.00 $93.94
Play phone much. 2.00 $93.74
Set. 3.00 $16.03

SUB_TOTAL : 423.45 EUR

GST(7%) : 29.64

TOTAL : 426.56 EUR

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 423.45  EUR,"[[{'bbox': [[20.0, 354.8898], [570.0, 282.8898]]}]]",TAX INVOICE,TOTAL : 426.56 EUR,Template2_Instance31.json
"Bill to:Dana Steele
26176 Cook Viaduct
Greerland, NJ 23231 US
Tel:+(583)411-6633
Email:frostsarah@example.net
Site:https://www.wallace.biz/",Date: 28-Sep-2008,GST(7%) : 23.47,GSTIN: 33123456789102Z1,[],,INVOICE ID 6Y9M8d-748,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Bill to:Dana Steele

26176 Cook Viaduct

Greerland, NJ 23231 US
Tel:+(583)411-6633
Email:frostsarah@example.net
Site:https://www.wallace.biz/

INVOICE

INVOICE ID 6Y9M8d-748
Date: 28-Sep-2008

Description QUANTITY PRICE
Turn their animal. 5.00 $49.43
Design they. 1.00 $88.08

SUB_TOTAL : 335.23 $

GST(7%) : 23.47

TOTAL : 344.54 $

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 335.23  $,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",INVOICE,TOTAL : 344.54 $,Template2_Instance32.json
"Buyer :Laurie Perez
569 Sharon Walks
East Michaelstad, PA 08743 US
Tel:+(670)859-6334
Email:tgalvan@example.org
Site:http://www.golden-hicks.com/",Date: 19-Oct-1994,GST(7%) : 27.22,GSTIN: 33123456789102Z1,[],,Invoice number 4Y6M7d-223,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Buyer :Laurie Perez

569 Sharon Walks

East Michaelstad, PA 08743 US
Tel:+(670)859-6334
Email:tgalvan@example.org
Site:http://www.golden-hicks.com/

INVOICE

Invoice number 4Y6M7d-223
Date: 19-Oct-1994

Description QUANTITY PRICE
Else hit. 2.00 $33.94
Five today guy like. 5.00 $64.19

SUB_TOTAL : 388.83 USD

GST(7%) : 27.22

TOTAL : 398.50 USD

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 388.83  USD,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",INVOICE,TOTAL : 398.50 USD,Template2_Instance33.json
"Bill to:Timothy Moyer
628 Brandy Bypass
East Georgeshire, SC 17615 US
Tel:+(767)636-2605
Email:kevin52@example.net
Site:http://brown.com/",Date: 30-Jul-1994,GST(7%) : 43.69,GSTIN: 33123456789102Z1,[],,INVOICE # INV/92-08/174,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Bill to:Timothy Moyer

628 Brandy Bypass

East Georgeshire, SC 17615 US
Tel:+(767)636-2605
Email:kevin52@example.net
Site:http://brown.com/

TAX INVOICE

INVOICE # INV/92-08/174
Date: 30-Jul-1994

Description QUANTITY PRICE
Off remember choice. 2.00 $64.93
Executive. 4.00 $10.44
Quickly science. 5.00 $57.03
Check center. 6.00 $17.93
Than buy believe. 1.00 $59.85

SUB_TOTAL : 624.20 $

GST(7%) : 43.69

TOTAL : 648.55 $

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 624.20  $,"[[{'bbox': [[20.0, 390.8898], [570.0, 282.8898]]}]]",TAX INVOICE,TOTAL : 648.55 $,Template2_Instance34.json
"Bill to:Daniel Johnston
740 Cynthia Plains
Port Robert, MD 42465 US
Tel:+(397)246-3899
Email:edward53@example.org
Site:https://www.hunter.com/",Date: 31-Aug-1993,GST(7%) : 67.77,GSTIN: 33123456789102Z1,[],,INVOICE ID INV27765231,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Bill to:Daniel Johnston

740 Cynthia Plains

Port Robert, MD 42465 US
Tel:+(397)246-3899
Email:edward53@example.org
Site:https://www.hunter.com/

COMMERCIAL INVOICE

INVOICE ID INV27765231
Date: 31-Aug-1993

Description QUANTITY PRICE
Political company factor. 6.00 $37.13
Decide minute why. 1.00 $6.05

Five front himself. 1.00 $82.99
Letter although than. 2.00 $95.25
Pass experience professional foot. 5.00 $93.16

SUB_TOTAL : 968.12 USD

GST(7%) : 67.77

TOTAL : 1022.24 USD

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 968.12  USD,"[[{'bbox': [[20.0, 390.8898], [570.0, 282.8898]]}]]",COMMERCIAL INVOICE,TOTAL : 1022.24 USD,Template2_Instance35.json
"Buyer :Patrick Caldwell
115 Avila Rest Suite 032
East Lisa, MO 33786 US
Tel:+(160)190-0109
Email:griffinjames@example.org
Site:http://www.terrell-baker.com/",Invoice Date: 13-Mar-1993,GST(7%) : 60.73,GSTIN: 33123456789102Z1,[],,Invoice number 8Y5M8d-205,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Buyer :Patrick Caldwell

115 Avila Rest Suite 032

East Lisa, MO 33786 US
Tel:+(160)190-0109

Email: griffinjames@example.org
Site:http://www.terrell-baker.com/

TAX INVOICE

Invoice number 8Y5M8d-205
Invoice Date: 13-Mar-1993

Description QUANTITY PRICE
Money. 6.00 $95.07
Accept area. 2.00 $55.11
Decade already bring walk. 2.00 $12.01
Ahead hospital let. 2.00 $81.46

SUB_TOTAL : 867.58 EUR

GST(7%) : 60.73

TOTAL : 867.48 EUR

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 867.58  EUR,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",TAX INVOICE,TOTAL : 867.48 EUR,Template2_Instance36.json
"Buyer :Paula Rogers
088 Vazquez Fort Apt. 714
Ryanmouth, WY 98802 US
Tel:+(130)530-3013
Email:ryan05@example.com
Site:https://www.thomas.org/",Date: 07-May-2004,GST(7%) : 77.46,GSTIN: 33123456789102Z1,[],,INVOICE # 1050-658,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Buyer :Paula Rogers

088 Vazquez Fort Apt. 714
Ryanmouth, WY 98802 US
Tel:+(130)530-3013
Email:ryan05@example.com
Site:https://www.thomas.org/

INVOICE

INVOICE # 1050-658
Date: 07-May-2004

Description QUANTITY PRICE
Pretty offer. 5.00 $15.67
Until garden success. 3.00 $11.00
Travel culture catch. 6.00 $80.70
Economic personal cultural add. 4.00 $81.13
Reason write. 2.00 $93.27

SUB_TOTAL : 1106.61 USD

GST(7%) : 77.46

TOTAL : 1094.41 USD

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 1106.61  USD,"[[{'bbox': [[20.0, 390.8898], [570.0, 282.8898]]}]]",INVOICE,TOTAL : 1094.41 USD,Template2_Instance37.json
"Bill to:Alyssa Gonzalez
0252 Martinez Route
Arellanotown, CT 85250 US
Tel:+(166)572-3811
Email:qshelton@example.com
Site:https://www.bauer.com/",Invoice Date: 14-May-2009,GST(7%) : 88.34,GSTIN: 33123456789102Z1,[],,Invoice number INV83384384,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Bill to:Alyssa Gonzalez

0252 Martinez Route
Arellanotown, CT 85250 US
Tel:+(166)572-3811
Email:qshelton@example.com
Site:https://www.bauer.com/

TAX INVOICE

Invoice number INV83384384
Invoice Date: 14-May-2009

Description QUANTITY PRICE
Here various. 2.00 $76.82
Everyone record. 6.00 $39.67
Hundred too. 1.00 $58.43
Meet thing herself. 6.00 $53.94
Quite generation return. 5.00 $97.65

SUB_TOTAL : 1261.98 USD

GST(7%) : 88.34

TOTAL : 1323.80 USD

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 1261.98  USD,"[[{'bbox': [[20.0, 390.8898], [570.0, 282.8898]]}]]",TAX INVOICE,TOTAL : 1323.80 USD,Template2_Instance38.json
"Buyer :Joseph Nelson
8016 Chung Corner
Rowlandmouth, MT 40103 US
Tel:+(201)680-5955
Email:roberto70@example.com
Site:https://www.hamilton.info/",Invoice Date: 13-May-2007,GST(7%) : 57.42,GSTIN: 33123456789102Z1,[],,Invoice number INV/21-84/928,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Buyer :Joseph Nelson

8016 Chung Corner
Rowlandmouth, MT 40103 US
Tel:+(201)680-5955
Email:roberto70@example.com
Site:https://www.hamilton.info/

INVOICE

Invoice number INV/21-84/928
Invoice Date: 13-May-2007

Description QUANTITY PRICE
Name strong measure true. 5.00 $59.23
Child site. 2.00 $54.49
School present. 3.00 $36.13
Born ready special. 4.00 $30.00
Message then common. 4.00 $46.69

SUB_TOTAL : 820.28 USD

GST(7%) : 57.42

TOTAL : 822.61 USD

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 820.28  USD,"[[{'bbox': [[20.0, 390.8898], [570.0, 282.8898]]}]]",INVOICE,TOTAL : 822.61 USD,Template2_Instance39.json
"Bill to:Joanne Martin DDS
1432 Davis Orchard Apt. 198
Lake Sherriborough, WA 80890 US
Tel:+(008)148-6608
Email:bradleymelendez@example.com
Site:https://wyatt-bell.biz/",Invoice Date: 17-Dec-2004,GST(7%) : 28.13,GSTIN: 33123456789102Z1,[],,INVOICE # 6Y5M1d-598,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Bill to: Joanne Martin DDS

1432 Davis Orchard Apt. 198

Lake Sherriborough, WA 80890 US
Tel:+(008)148-6608
Email:bradleymelendez@example.com
Site:https://wyatt-bell.biz/

TAX INVOICE

INVOICE # 6Y5M1d-598
Invoice Date: 17-Dec-2004

Description QUANTITY PRICE
Page door take page. 4.00 $54.00
Site while. 2.00 $92.92

SUB_TOTAL : 401.84 $

GST(7%) : 28.13

TOTAL : 402.77 $

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 401.84  $,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",TAX INVOICE,TOTAL : 402.77 $,Template2_Instance4.json
"Buyer :Marilyn Taylor
5973 Matthew Row Apt. 878
South Shirley, HI 32491 US
Tel:+(923)143-1561
Email:jeff01@example.net
Site:https://www.hill.com/",Invoice Date: 01-Apr-2003,GST(7%) : 10.86,GSTIN: 33123456789102Z1,[],,INVOICE ID 1145-448,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Buyer :Marilyn Taylor

5973 Matthew Row Apt. 878
South Shirley, HI 32491 US
Tel:+(923)143-1561
Email:jeff01@example.net
Site:https://www.hill.com/

TAX INVOICE

INVOICE ID 1145-448
Invoice Date: 01-Apr-2003

Description QUANTITY PRICE
Will. 5.00 $12.17
Or girl success. 3.00 $14.97
Pattern choice low. 1.00 $49.42

SUB_TOTAL : 155.18 EUR

GST(7%) : 10.86

TOTAL : 160.00 EUR

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 155.18  EUR,"[[{'bbox': [[20.0, 354.8898], [570.0, 282.8898]]}]]",TAX INVOICE,TOTAL : 160.00 EUR,Template2_Instance40.json
"Buyer :Trevor James
75796 Laura Stream Suite 686
North Erikamouth, DC 56258 US
Tel:+(843)444-5201
Email:goodwinjacob@example.org
Site:http://www.cunningham-rogers.com/",Date: 09-Mar-2013,GST(7%) : 38.60,GSTIN: 33123456789102Z1,[],,Invoice number INV87400358,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Buyer :Trevor James

75796 Laura Stream Suite 686

North Erikamouth, DC 56258 US
Tel:+(843)444-5201
Email:goodwinjacob@example.org
Site:http://www.cunningham-rogers.com/

TAX INVOICE

Invoice number INV87400358
Date: 09-Mar-2013

Description QUANTITY PRICE
Central present up. 4.00 $82.14
Subject reveal. 3.00 $74.31

SUB_TOTAL : 551.49 EUR

GST(7%) : 38.60

TOTAL : 565.03 EUR

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 551.49  EUR,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",TAX INVOICE,TOTAL : 565.03 EUR,Template2_Instance41.json
"Buyer :Crystal Fuller
6778 Lisa Pines Apt. 856
Geraldborough, MD 55260 US
Tel:+(082)509-7024
Email:gomezjudy@example.net
Site:http://www.knox.com/",Invoice Date: 25-Nov-2001,GST(7%) : 61.32,GSTIN: 33123456789102Z1,[],,Invoice number 3Y8M6d-595,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Buyer :Crystal Fuller

6778 Lisa Pines Apt. 856
Geraldborough, MD 55260 US
Tel:+(082)509-7024
Email:gomezjudy@example.net
Site:http://www.knox.com/

INVOICE

Invoice number 3Y8M6d-595
Invoice Date: 25-Nov-2001

Description QUANTITY PRICE
Team seek next. 4.00 $66.94
Well according. 5.00 $13.07
Heart far. 4.00 $16.93
Player hotel south. 6.00 $79.20

SUB_TOTAL : 876.03 EUR

GST(7%) : 61.32

TOTAL : 886.37 EUR

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 876.03  EUR,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",INVOICE,TOTAL : 886.37 EUR,Template2_Instance42.json
"Bill to:James Powell
623 Mcmillan Motorway
South Michellebury, VI 44175 US
Tel:+(100)310-7820
Email:kjarvis@example.org
Site:http://www.hooper.info/",Invoice Date: 25-Feb-2002,GST(7%) : 37.97,GSTIN: 33123456789102Z1,[],,Invoice number INV/37-97/592,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Bill to: James Powell

623 Mcmillan Motorway

South Michellebury, VI 44175 US
Tel:+(100)310-7820
Email:kjarvis@example.org
Site:http://www.hooper.info/

TAX INVOICE

Invoice number INV/37-97/592
Invoice Date: 25-Feb-2002

Description QUANTITY PRICE
Successful door security. 1.00 $29.30
Performance throw. 4.00 $91.46
Similar quite. 2.00 $38.49
Black budget son. 2.00 $35.13

SUB_TOTAL : 542.38 $

GST(7%) : 37.97

TOTAL : 550.20 $

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 542.38  $,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",TAX INVOICE,TOTAL : 550.20 $,Template2_Instance43.json
"Bill to:Mark Mendoza
47992 Elizabeth Streets
Carterberg, NV 46509 US
Tel:+(599)112-7524
Email:dbender@example.net
Site:http://www.murray.com/",Date: 26-Jan-2010,GST(7%) : 22.26,GSTIN: 33123456789102Z1,[],,INVOICE # INV21871761,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Bill to:Mark Mendoza

47992 Elizabeth Streets
Carterberg, NV 46509 US
Tel:+(599)112-7524
Email:dbender@example.net
Site:http://www.murray.com/

INVOICE

INVOICE # INV21871761
Date: 26-Jan-2010

Description QUANTITY PRICE
Mouth current six. 1.00 $52.40
Spring should visit. 4.00 $66.41

SUB_TOTAL : 318.04 EUR

GST(7%) : 22.26

TOTAL : 316.32 EUR

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 318.04  EUR,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",INVOICE,TOTAL : 316.32 EUR,Template2_Instance44.json
"Buyer :Patrick Jones
5283 Lynn Path Suite 361
Hermanview, OK 29450 US
Tel:+(675)447-8992
Email:marysalinas@example.org
Site:https://carr-johnson.com/",Invoice Date: 31-May-2008,GST(7%) : 105.23,GSTIN: 33123456789102Z1,[],,Invoice number 9757-470,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Buyer :Patrick Jones

5283 Lynn Path Suite 361
Hermanview, OK 29450 US
Tel:+(675)447-8992
Email:marysalinas@example.org
Site:https://carr-johnson.com/

INVOICE

Invoice number 9757-470
Invoice Date: 31-May-2008

Description QUANTITY PRICE
Prove past across. 6.00 $87.62
Network few. 3.00 $86.50
You remain sell. 5.00 $98.24
Cause. 3.00 $75.62

SUB_TOTAL : 1503.28 EUR

GST(7%) : 105.23

TOTAL : 1513.53 EUR

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 1503.28  EUR,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",INVOICE,TOTAL : 1513.53 EUR,Template2_Instance45.json
"Buyer :Connie Perry
99221 Reese Squares
New Nataliefurt, MS 31450 US
Tel:+(264)820-1287
Email:gsmith@example.net
Site:https://www.strong.com/",Invoice Date: 28-Dec-1993,GST(7%) : 54.60,GSTIN: 33123456789102Z1,[],,Invoice number INV20880040,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Buyer :Connie Perry

99221 Reese Squares

New Nataliefurt, MS 31450 US
Tel:+(264)820-1287
Email:gsmith@example.net
Site:https://www.strong.com/

INVOICE

Invoice number INV20880040
Invoice Date: 28-Dec-1993

Description QUANTITY PRICE
Kitchen. 2.00 $70.53
Receive still federal. 2.00 $24.94
Chair the green. 5.00 $1.02

Campaign particular term. 3.00 $64.33
Establish financial speech. 5.00 $78.20

SUB_TOTAL : 780.03 EUR

GST(7%) : 54.60

TOTAL : 792.98 EUR

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 780.03  EUR,"[[{'bbox': [[20.0, 390.8898], [570.0, 282.8898]]}]]",INVOICE,TOTAL : 792.98 EUR,Template2_Instance46.json
"Bill to:Jeanne Cruz
10044 Patrick Overpass
Evanshaven, MO 05840 US
Tel:+(594)487-9019
Email:wscott@example.com
Site:http://hunter-powell.com/",Invoice Date: 02-Jul-2022,GST(7%) : 15.94,GSTIN: 33123456789102Z1,[],,INVOICE ID 7Y1M7d-309,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Bill to: Jeanne Cruz

10044 Patrick Overpass
Evanshaven, MO 05840 US
Tel:+(594)487-9019
Email:wscott@example.com
Site:http://hunter-powell.com/

COMMERCIAL INVOICE

INVOICE ID 7Y1M7d-309
Invoice Date: 02-Jul-2022

Description QUANTITY PRICE
True large performance. 6.00 $15.53
Relate. 5.00 $26.90

SUB_TOTAL : 227.68 EUR

GST(7%) : 15.94

TOTAL : 238.45 EUR

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 227.68  EUR,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",COMMERCIAL INVOICE,TOTAL : 238.45 EUR,Template2_Instance47.json
"Bill to:Maria Carter
831 William River
Caseyport, MA 19056 US
Tel:+(031)173-8119
Email:crose@example.org
Site:https://www.wilcox.org/",Invoice Date: 06-Feb-2004,GST(7%) : 68.53,GSTIN: 33123456789102Z1,[],,INVOICE # 7Y7M8d-058,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Bill to:Maria Carter

831 William River
Caseyport, MA 19056 US
Tel:+(031)173-8119
Email:crose@example.org
Site:https://www.wilcox.org/

TAX INVOICE

INVOICE # 7Y7M8d-058
Invoice Date: 06-Feb-2004

Description QUANTITY PRICE
Agreement door. 4.00 $28.55
Generation song too. 5.00 $94.97
Discover account financial. 5.00 $33.12
Watch. 3.00 $74.78

SUB_TOTAL : 978.99 $

GST(7%) : 68.53

TOTAL : 1001.16 $

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 978.99  $,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",TAX INVOICE,TOTAL : 1001.16 $,Template2_Instance48.json
"Buyer :Tiffany Bowen
68480 Charles Ports
New Jessica, MI 35729 US
Tel:+(109)101-4556
Email:jocelyn85@example.net
Site:http://porter.com/",Invoice Date: 14-Jan-2012,GST(7%) : 52.49,GSTIN: 33123456789102Z1,[],,Invoice number 1Y3M1d-837,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Buyer :Tiffany Bowen

68480 Charles Ports

New Jessica, MI 35729 US
Tel:+(109)101-4556
Email:jocelyn85@example.net
Site:http://porter.com/

TAX INVOICE

Invoice number 1Y3M1d-837
Invoice Date: 14-Jan-2012

Description QUANTITY PRICE
Surface head. 3.00 $94.88
Congress fast. 5.00 $14.30
Poor medical. 6.00 $23.35
Piece bag include. 6.00 $23.26
Develop style. 6.00 $19.01

SUB_TOTAL : 749.86 USD

GST(7%) : 52.49

TOTAL : 770.39 USD

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 749.86  USD,"[[{'bbox': [[20.0, 390.8898], [570.0, 282.8898]]}]]",TAX INVOICE,TOTAL : 770.39 USD,Template2_Instance49.json
"Bill to:Douglas Martinez
9533 Smith Landing
East Amber, NE 14003 US
Tel:+(605)614-0945
Email:william54@example.org
Site:http://tyler.com/",Date: 28-Jul-2020,GST(7%) : 31.66,GSTIN: 33123456789102Z1,[],,INVOICE # INV/15-97/004,"Chargebee

Address:13868 Michael Wall
North Cindytown, CT 45483 US

GSTIN: 33123456789102Z1

Bill to:Douglas Martinez

9533 Smith Landing

East Amber, NE 14003 US
Tel:+(605)614-0945
Email:william54@example.org
Site:http://tyler.com/

COMMERCIAL INVOICE

INVOICE # INV/15-97/004
Date: 28-Jul-2020

Description QUANTITY PRICE
Level floor president. 4.00 $72.36
Paper account. 6.00 $4.51

Ahead ground morning. 3.00 $15.86
Yeah. 1.00 $88.20

SUB_TOTAL : 452.28 USD

GST(7%) : 31.66

TOTAL : 461.05 USD

","Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin",SUB_TOTAL : 452.28  USD,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",COMMERCIAL INVOICE,TOTAL : 461.05 USD,Template2_Instance5.json
