BUYER,BUYER_addr_line1,BUYER_addr_line2,BUYER_city_state_postal_country,BUYER_email,BUYER_name,BUYER_raw,BUYER_site,BUYER_tel,CURRENCY,DATE,DATE_NORM,DISCOUNT_AMOUNT,INVOICE_INFO,NOTE,NUMBER,PO_NUMBER,SELLER_ADDRESS,SELLER_EMAIL,SELLER_NAME,SELLER_addr_line1,SELLER_addr_line2,SELLER_city_state_postal_country,SELLER_email,SELLER_name,SELLER_raw,SELLER_site,SELLER_tel,SUB_TOTAL,SUB_TOTAL_AMOUNT,TABLE,TAX,TAX_AMOUNT,TOTAL,TOTAL_AMOUNT,TOTAL_WORDS,_source_file
"Bill to:Stephen Martinez
534 Jacobs Spur
Ryanland, MP 54587 US
Tel:+(429)098-0056
Email:eduardonelson@example.org
Site:https://daniels.com/",534 Jacobs Spur,"Ryanland, MP 54587 US",,eduardonelson@example.org,Bill to:Stephen Martinez,"Bill to:Stephen Martinez | 534 Jacobs Spur | Ryanland, MP 54587 US | Tel:+(429)098-0056 | Email:eduardonelson@example.org | Site:https://daniels.com/",https://daniels.com/,+(429)098-0056,EUR,Date: 11-Mar-1996,1996-03-11,,[],"Note:
This order is shipped through blue dart courier",INVOICE # INV10703469,PO Number :93,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 133.48  EUR,133.48,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.16%):  5.56 EUR,5.56,BALANCE DUE : 132.99 EUR,132.99,"Total in words:  one hundred and thirt-
y-two point nine nine",Template5_Instance29.json
"Buyer :Lee Smith
368 Larson Streets Suite 433
South Christinastad, NJ 75733 US
Tel:+(697)897-8414
Email:xleon@example.org
Site:http://gardner.info/",368 Larson Streets Suite 433,"South Christinastad, NJ 75733 US",,xleon@example.org,Buyer :Lee Smith,"Buyer :Lee Smith | 368 Larson Streets Suite 433 | South Christinastad, NJ 75733 US | Tel:+(697)897-8414 | Email:xleon@example.org | Site:http://gardner.info/",http://gardner.info/,+(697)897-8414,USD,Date: 19-Sep-2013,2013-09-19,,[],Note:Total payment due in 14 days.,INVOICE # 8Y2M2d-282,PO Number :22,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 201.98  $,201.98,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.14%):  6.35 $,6.35,BALANCE DUE : 205.04 $,205.04,"Total in words:  two hundred and fi-
ve point zero four",Template5_Instance3.json
"Buyer :Jeffery Anderson
051 Tamara Brook
East Anthony, MS 58814 US
Tel:+(107)519-9068
Email:pharris@example.net
Site:http://www.rojas.com/",051 Tamara Brook,"East Anthony, MS 58814 US",,pharris@example.net,Buyer :Jeffery Anderson,"Buyer :Jeffery Anderson | 051 Tamara Brook | East Anthony, MS 58814 US | Tel:+(107)519-9068 | Email:pharris@example.net | Site:http://www.rojas.com/",http://www.rojas.com/,+(107)519-9068,USD,Date: 19-Apr-2008,2008-04-19,,[],Note:Total payment due in 14 days.,Invoice number INV23687207,PO Number :48,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 564.89  $,564.89,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.44%):  36.41 $,36.41,BALANCE DUE : 575.43 $,575.43,"Total in words:  five hundred and sevent-
y-five point four three",Template5_Instance30.json
"Buyer :Katelyn Robbins
080 Gonzales Light
South Abigailstad, ME 92848 US
Tel:+(416)568-9405
Email:lraymond@example.com
Site:http://foster-fisher.net/",080 Gonzales Light,"South Abigailstad, ME 92848 US",,lraymond@example.com,Buyer :Katelyn Robbins,"Buyer :Katelyn Robbins | 080 Gonzales Light | South Abigailstad, ME 92848 US | Tel:+(416)568-9405 | Email:lraymond@example.com | Site:http://foster-fisher.net/",http://foster-fisher.net/,+(416)568-9405,USD,Invoice Date: 19-Jan-2016,2016-01-19,,[],Note:Total payment due in 14 days.,INVOICE # 3Y9M7d-705,PO Number :29,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 377.31  $,377.31,"[[{'bbox': [[7.0, 438.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.38%):  16.54 $,16.54,BALANCE DUE : 387.25 $,387.25,"Total in words:  three hundred and eigh-
ty-seven point two five",Template5_Instance31.json
"Buyer :Jason Morgan
6709 Scott Mill
Webbstad, OR 52424 US
Tel:+(444)781-4487
Email:vazquezsarah@example.org
Site:http://galloway.biz/",6709 Scott Mill,"Webbstad, OR 52424 US",,vazquezsarah@example.org,Buyer :Jason Morgan,"Buyer :Jason Morgan | 6709 Scott Mill | Webbstad, OR 52424 US | Tel:+(444)781-4487 | Email:vazquezsarah@example.org | Site:http://galloway.biz/",http://galloway.biz/,+(444)781-4487,USD,Invoice Date: 12-Feb-2012,2012-02-12,,[],Thank you for your business!,Invoice number INV/42-69/782,PO Number :01,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 342.14  $,342.14,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.08%):  10.53 $,10.53,BALANCE DUE : 344.70 $,344.7,"Total in words:  three hundred and fo-
rty-four point seven",Template5_Instance32.json
"Bill to:Michael Houston
9612 Adrienne Land Suite 996
West Cherylview, GU 46977 US
Tel:+(663)378-4024
Email:mbrown@example.com
Site:http://hunt-davis.com/",9612 Adrienne Land Suite 996,"West Cherylview, GU 46977 US",,mbrown@example.com,Bill to:Michael Houston,"Bill to:Michael Houston | 9612 Adrienne Land Suite 996 | West Cherylview, GU 46977 US | Tel:+(663)378-4024 | Email:mbrown@example.com | Site:http://hunt-davis.com/",http://hunt-davis.com/,+(663)378-4024,EUR,Invoice Date: 29-May-2014,2014-05-29,,[],"Note:
This order is shipped through blue dart courier",INVOICE # INV98001120,PO Number :22,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 726.31  EUR,726.31,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (5.81%):  42.23 EUR,42.23,BALANCE DUE : 757.50 EUR,757.5,"Total in words:  seven hundred and fi-
fty-seven point five",Template5_Instance33.json
"Bill to:Scott Bowman
9944 Robertson Summit Apt. 086
South Joseph, ME 81184 US
Tel:+(455)541-3965
Email:alexajones@example.com
Site:https://www.dalton.info/",9944 Robertson Summit Apt. 086,"South Joseph, ME 81184 US",,alexajones@example.com,Bill to:Scott Bowman,"Bill to:Scott Bowman | 9944 Robertson Summit Apt. 086 | South Joseph, ME 81184 US | Tel:+(455)541-3965 | Email:alexajones@example.com | Site:https://www.dalton.info/",https://www.dalton.info/,+(455)541-3965,EUR,Invoice Date: 24-Oct-1994,1994-10-24,,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.",INVOICE # INV99045409,PO Number :55,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 99.39  EUR,99.39,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.08%):  3.06 EUR,3.06,BALANCE DUE : 101.36 EUR,101.36,"Total in words:  one hundred and o-
ne point three six",Template5_Instance34.json
"Bill to:Patrick Wright
33399 Kelly Loop
Hollandville, ME 71262 US
Tel:+(386)954-6497
Email:waynelewis@example.org
Site:http://www.cox.net/",33399 Kelly Loop,"Hollandville, ME 71262 US",,waynelewis@example.org,Bill to:Patrick Wright,"Bill to:Patrick Wright | 33399 Kelly Loop | Hollandville, ME 71262 US | Tel:+(386)954-6497 | Email:waynelewis@example.org | Site:http://www.cox.net/",http://www.cox.net/,+(386)954-6497,EUR,Date: 29-Nov-2002,2002-11-29,,[],"Note:
This order is shipped through blue dart courier",INVOICE ID 6Y5M4d-123,PO Number :75,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 488.95  EUR,488.95,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (5.80%):  28.35 EUR,28.35,BALANCE DUE : 509.18 EUR,509.18,"Total in words:  five hundred and n-
ine point one eight",Template5_Instance35.json
"Buyer :Amanda Barton
1939 Lisa Mission
Michellebury, NC 82990 US
Tel:+(186)455-7355
Email:alishajones@example.org
Site:https://www.mann-butler.com/",1939 Lisa Mission,"Michellebury, NC 82990 US",,alishajones@example.org,Buyer :Amanda Barton,"Buyer :Amanda Barton | 1939 Lisa Mission | Michellebury, NC 82990 US | Tel:+(186)455-7355 | Email:alishajones@example.org | Site:https://www.mann-butler.com/",https://www.mann-butler.com/,+(186)455-7355,EUR,Invoice Date: 29-May-2000,2000-05-29,,[],"Note:
This order is shipped through blue dart courier",INVOICE # 6Y1M8d-103,PO Number :50,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 1087.37  EUR,7.37,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.29%):  46.69 EUR,46.69,BALANCE DUE : 1084.15 EUR,4.15,"Total in words:  one thousand and eigh-
ty-four point one five",Template5_Instance36.json
"Bill to:Jennifer Wright
106 Billy Divide Suite 994
West Valerie, CA 11277 US
Tel:+(204)143-4145
Email:ecooper@example.com
Site:https://www.martinez.com/",106 Billy Divide Suite 994,"West Valerie, CA 11277 US",,ecooper@example.com,Bill to:Jennifer Wright,"Bill to:Jennifer Wright | 106 Billy Divide Suite 994 | West Valerie, CA 11277 US | Tel:+(204)143-4145 | Email:ecooper@example.com | Site:https://www.martinez.com/",https://www.martinez.com/,+(204)143-4145,EUR,Date: 07-Mar-2002,2002-03-07,,[],Thank you for choosing us!,INVOICE ID 7821-407,PO Number :10,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 755.45  EUR,755.45,"[[{'bbox': [[7.0, 438.8898], [523.0, 366.8898]]}]]",TAX:VAT (5.16%):  38.98 EUR,38.98,BALANCE DUE : 780.38 EUR,780.38,"Total in words:  seven hundred and eig-
hty point three eight",Template5_Instance37.json
"Buyer :Melissa Robinson
416 Carrie Plaza
North Brian, KS 22761 US
Tel:+(042)869-7685
Email:ashley29@example.com
Site:https://www.norton-brown.biz/",416 Carrie Plaza,"North Brian, KS 22761 US",,ashley29@example.com,Buyer :Melissa Robinson,"Buyer :Melissa Robinson | 416 Carrie Plaza | North Brian, KS 22761 US | Tel:+(042)869-7685 | Email:ashley29@example.com | Site:https://www.norton-brown.biz/",https://www.norton-brown.biz/,+(042)869-7685,EUR,Date: 04-Jun-2006,2006-06-04,,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.",INVOICE ID INV75350777,PO Number :61,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 1440.48  EUR,0.48,"[[{'bbox': [[7.0, 438.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.46%):  49.86 EUR,49.86,BALANCE DUE : 1446.26 EUR,6.26,"Total in words:  one thousand, four hundred -
and forty-six point two six",Template5_Instance38.json
"Buyer :Tracey Salinas
7844 Smith Circle Apt. 746
Johnmouth, MH 84116 US
Tel:+(552)998-3605
Email:bschneider@example.org
Site:http://www.wagner.biz/",7844 Smith Circle Apt. 746,"Johnmouth, MH 84116 US",,bschneider@example.org,Buyer :Tracey Salinas,"Buyer :Tracey Salinas | 7844 Smith Circle Apt. 746 | Johnmouth, MH 84116 US | Tel:+(552)998-3605 | Email:bschneider@example.org | Site:http://www.wagner.biz/",http://www.wagner.biz/,+(552)998-3605,EUR,Date: 04-Jan-2006,2006-01-04,,[],Note:Total payment due in 14 days.,Invoice number 1Y9M9d-355,PO Number :01,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 766.30  EUR,766.3,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.55%):  50.22 EUR,50.22,BALANCE DUE : 797.36 EUR,797.36,"Total in words:  seven hundred and ninet-
y-seven point three six",Template5_Instance39.json
"Buyer :John Smith
2877 Leblanc Square Apt. 646
North Leslieton, PR 05818 US
Tel:+(262)614-8815
Email:storres@example.org
Site:https://www.wilson.com/",2877 Leblanc Square Apt. 646,"North Leslieton, PR 05818 US",,storres@example.org,Buyer :John Smith,"Buyer :John Smith | 2877 Leblanc Square Apt. 646 | North Leslieton, PR 05818 US | Tel:+(262)614-8815 | Email:storres@example.org | Site:https://www.wilson.com/",https://www.wilson.com/,+(262)614-8815,USD,Date: 13-Nov-2009,2009-11-13,,[],"Note:
This order is shipped through blue dart courier",INVOICE ID INV70608057,PO Number :95,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 587.64  USD,587.64,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.25%):  24.95 USD,24.95,BALANCE DUE : 605.13 USD,605.13,"Total in words:  six hundred and fi-
ve point one three",Template5_Instance4.json
"Bill to:Renee Orr
14123 Strickland Lakes
Lovefurt, DC 20804 US
Tel:+(176)281-9632
Email:jacksonmary@example.net
Site:http://www.jones-parks.org/",14123 Strickland Lakes,"Lovefurt, DC 20804 US",,jacksonmary@example.net,Bill to:Renee Orr,"Bill to:Renee Orr | 14123 Strickland Lakes | Lovefurt, DC 20804 US | Tel:+(176)281-9632 | Email:jacksonmary@example.net | Site:http://www.jones-parks.org/",http://www.jones-parks.org/,+(176)281-9632,USD,Date: 11-May-2012,2012-05-11,,[],Note:Total payment due in 14 days.,Invoice number INV/70-97/220,PO Number :45,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 287.77  $,287.77,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.95%):  11.36 $,11.36,BALANCE DUE : 290.30 $,290.3,"Total in words:  two hundred and n-
inety point three",Template5_Instance40.json
"Bill to:James Gray
0474 Schultz Ridge
New John, WI 00987 US
Tel:+(100)031-0536
Email:edward84@example.com
Site:http://www.graham.org/",0474 Schultz Ridge,"New John, WI 00987 US",,edward84@example.com,Bill to:James Gray,"Bill to:James Gray | 0474 Schultz Ridge | New John, WI 00987 US | Tel:+(100)031-0536 | Email:edward84@example.com | Site:http://www.graham.org/",http://www.graham.org/,+(100)031-0536,EUR,Invoice Date: 06-Apr-2013,2013-04-06,,[],"Note:
This order is shipped through blue dart courier",INVOICE ID 7Y6M4d-923,PO Number :31,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 474.21  EUR,474.21,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.91%):  18.56 EUR,18.56,BALANCE DUE : 475.18 EUR,475.18,"Total in words:  four hundred and seven-
ty-five point one eight",Template5_Instance41.json
"Bill to:Thomas Adams
421 Robert Valley Apt. 173
Saratown, MS 84994 US
Tel:+(961)424-2086
Email:gbuchanan@example.org
Site:https://lopez.com/",421 Robert Valley Apt. 173,"Saratown, MS 84994 US",,gbuchanan@example.org,Bill to:Thomas Adams,"Bill to:Thomas Adams | 421 Robert Valley Apt. 173 | Saratown, MS 84994 US | Tel:+(961)424-2086 | Email:gbuchanan@example.org | Site:https://lopez.com/",https://lopez.com/,+(961)424-2086,EUR,Date: 14-Oct-2012,2012-10-14,,[],Note:Total payment due in 14 days.,Invoice number INV/87-72/822,PO Number :26,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 1117.65  EUR,7.65,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (5.55%):  62.06 EUR,62.06,BALANCE DUE : 1166.19 EUR,6.19,"Total in words:  one thousand, one hundred a-
nd sixty-six point one nine",Template5_Instance42.json
"Bill to:Charles Fry
5656 Cowan Street
Griffithtown, FL 16672 US
Tel:+(943)120-8141
Email:dcampbell@example.com
Site:https://www.carroll.com/",5656 Cowan Street,"Griffithtown, FL 16672 US",,dcampbell@example.com,Bill to:Charles Fry,"Bill to:Charles Fry | 5656 Cowan Street | Griffithtown, FL 16672 US | Tel:+(943)120-8141 | Email:dcampbell@example.com | Site:https://www.carroll.com/",https://www.carroll.com/,+(943)120-8141,USD,Invoice Date: 24-Sep-2014,2014-09-24,,[],Thank you for choosing us!,Invoice number 0658-773,PO Number :58,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 426.65  USD,426.65,"[[{'bbox': [[7.0, 438.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.07%):  17.36 USD,17.36,BALANCE DUE : 432.62 USD,432.62,"Total in words:  four hundred and thi-
rty-two point six two",Template5_Instance43.json
"Bill to:Jessica Hudson
64852 Stephanie Village Suite 514
East Amy, VA 79469 US
Tel:+(905)579-5378
Email:steven63@example.net
Site:http://www.conley.com/",64852 Stephanie Village Suite 514,"East Amy, VA 79469 US",,steven63@example.net,Bill to:Jessica Hudson,"Bill to:Jessica Hudson | 64852 Stephanie Village Suite 514 | East Amy, VA 79469 US | Tel:+(905)579-5378 | Email:steven63@example.net | Site:http://www.conley.com/",http://www.conley.com/,+(905)579-5378,USD,Invoice Date: 05-Nov-2017,2017-11-05,,[],Thank you for your business!,INVOICE # INV/56-60/971,PO Number :65,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 693.70  USD,693.7,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (5.67%):  39.31 USD,39.31,BALANCE DUE : 720.32 USD,720.32,"Total in words:  seven hundred and tw-
enty point three two",Template5_Instance44.json
"Buyer :Reginald Bowen
3554 Amanda Groves Suite 075
Smithview, WY 28820 US
Tel:+(474)106-6911
Email:haileyweiss@example.org
Site:https://www.palmer.biz/",3554 Amanda Groves Suite 075,"Smithview, WY 28820 US",,haileyweiss@example.org,Buyer :Reginald Bowen,"Buyer :Reginald Bowen | 3554 Amanda Groves Suite 075 | Smithview, WY 28820 US | Tel:+(474)106-6911 | Email:haileyweiss@example.org | Site:https://www.palmer.biz/",https://www.palmer.biz/,+(474)106-6911,USD,Invoice Date: 06-Apr-2000,2000-04-06,,[],Thank you for choosing us!,INVOICE ID INV/50-63/129,PO Number :25,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 550.86  $,550.86,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.13%):  33.77 $,33.77,BALANCE DUE : 564.19 $,564.19,"Total in words:  five hundred and sixt-
y-four point one nine",Template5_Instance45.json
"Buyer :Thomas Munoz
2474 Watkins Brooks
Sarahbury, FL 46503 US
Tel:+(021)347-0646
Email:lesliewright@example.com
Site:http://www.garrett-wagner.com/",2474 Watkins Brooks,"Sarahbury, FL 46503 US",,lesliewright@example.com,Buyer :Thomas Munoz,"Buyer :Thomas Munoz | 2474 Watkins Brooks | Sarahbury, FL 46503 US | Tel:+(021)347-0646 | Email:lesliewright@example.com | Site:http://www.garrett-wagner.com/",http://www.garrett-wagner.com/,+(021)347-0646,USD,Invoice Date: 09-Jan-1997,1997-01-09,,[],"Note:
This order is shipped through blue dart courier",INVOICE # 3943-348,PO Number :82,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 752.12  $,752.12,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.35%):  47.75 $,47.75,BALANCE DUE : 779.79 $,779.79,"Total in words:  seven hundred and seven-
ty-nine point seven nine",Template5_Instance46.json
"Buyer :Henry Rose
680 Martinez Vista
North Cynthia, NY 01983 US
Tel:+(950)915-3112
Email:debra82@example.net
Site:http://harris-david.com/",680 Martinez Vista,"North Cynthia, NY 01983 US",,debra82@example.net,Buyer :Henry Rose,"Buyer :Henry Rose | 680 Martinez Vista | North Cynthia, NY 01983 US | Tel:+(950)915-3112 | Email:debra82@example.net | Site:http://harris-david.com/",http://harris-david.com/,+(950)915-3112,EUR,Date: 18-May-2015,2015-05-18,,[],Thank you for choosing us!,Invoice number INV69608617,PO Number :17,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 944.46  EUR,944.46,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.79%):  45.29 EUR,45.29,BALANCE DUE : 946.02 EUR,946.02,"Total in words:  nine hundred and for-
ty-six point zero two",Template5_Instance47.json
