BUYER,BUYER_addr_line1,BUYER_addr_line2,BUYER_city_state_postal_country,BUYER_email,BUYER_name,BUYER_raw,BUYER_site,BUYER_tel,CURRENCY,DATE,DATE_NORM,DISCOUNT_AMOUNT,GST(7%),GSTIN,INVOICE_INFO,NUMBER,SELLER_ADDRESS,SELLER_NAME,SELLER_addr_line1,SELLER_addr_line2,SELLER_city_state_postal_country,SELLER_email,SELLER_name,SELLER_raw,SELLER_site,SELLER_tel,SUB_TOTAL,SUB_TOTAL_AMOUNT,TABLE,TAX_AMOUNT,TITLE,TOTAL,TOTAL_AMOUNT,_source_file
"Buyer :Laurie Perez
569 Sharon Walks
East Michaelstad, PA 08743 US
Tel:+(670)859-6334
Email:tgalvan@example.org
Site:http://www.golden-hicks.com/",569 Sharon Walks,"East Michaelstad, PA 08743 US",,tgalvan@example.org,Buyer :Laurie Perez,"Buyer :Laurie Perez | 569 Sharon Walks | East Michaelstad, PA 08743 US | Tel:+(670)859-6334 | Email:tgalvan@example.org | Site:http://www.golden-hicks.com/",http://www.golden-hicks.com/,+(670)859-6334,USD,Date: 19-Oct-1994,1994-10-19,,GST(7%) : 27.22,GSTIN: 33123456789102Z1,[],Invoice number 4Y6M7d-223,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 388.83  USD,388.83,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",,INVOICE,TOTAL : 398.50 USD,398.5,Template2_Instance33.json
"Bill to:Timothy Moyer
628 Brandy Bypass
East Georgeshire, SC 17615 US
Tel:+(767)636-2605
Email:kevin52@example.net
Site:http://brown.com/",628 Brandy Bypass,"East Georgeshire, SC 17615 US",,kevin52@example.net,Bill to:Timothy Moyer,"Bill to:Timothy Moyer | 628 Brandy Bypass | East Georgeshire, SC 17615 US | Tel:+(767)636-2605 | Email:kevin52@example.net | Site:http://brown.com/",http://brown.com/,+(767)636-2605,USD,Date: 30-Jul-1994,1994-07-30,,GST(7%) : 43.69,GSTIN: 33123456789102Z1,[],INVOICE # INV/92-08/174,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 624.20  $,624.2,"[[{'bbox': [[20.0, 390.8898], [570.0, 282.8898]]}]]",,TAX INVOICE,TOTAL : 648.55 $,648.55,Template2_Instance34.json
"Bill to:Daniel Johnston
740 Cynthia Plains
Port Robert, MD 42465 US
Tel:+(397)246-3899
Email:edward53@example.org
Site:https://www.hunter.com/",740 Cynthia Plains,"Port Robert, MD 42465 US",,edward53@example.org,Bill to:Daniel Johnston,"Bill to:Daniel Johnston | 740 Cynthia Plains | Port Robert, MD 42465 US | Tel:+(397)246-3899 | Email:edward53@example.org | Site:https://www.hunter.com/",https://www.hunter.com/,+(397)246-3899,USD,Date: 31-Aug-1993,1993-08-31,,GST(7%) : 67.77,GSTIN: 33123456789102Z1,[],INVOICE ID INV27765231,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 968.12  USD,968.12,"[[{'bbox': [[20.0, 390.8898], [570.0, 282.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 1022.24 USD,2.24,Template2_Instance35.json
"Buyer :Patrick Caldwell
115 Avila Rest Suite 032
East Lisa, MO 33786 US
Tel:+(160)190-0109
Email:griffinjames@example.org
Site:http://www.terrell-baker.com/",115 Avila Rest Suite 032,"East Lisa, MO 33786 US",,griffinjames@example.org,Buyer :Patrick Caldwell,"Buyer :Patrick Caldwell | 115 Avila Rest Suite 032 | East Lisa, MO 33786 US | Tel:+(160)190-0109 | Email:griffinjames@example.org | Site:http://www.terrell-baker.com/",http://www.terrell-baker.com/,+(160)190-0109,EUR,Invoice Date: 13-Mar-1993,1993-03-13,,GST(7%) : 60.73,GSTIN: 33123456789102Z1,[],Invoice number 8Y5M8d-205,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 867.58  EUR,867.58,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",,TAX INVOICE,TOTAL : 867.48 EUR,867.48,Template2_Instance36.json
"Buyer :Paula Rogers
088 Vazquez Fort Apt. 714
Ryanmouth, WY 98802 US
Tel:+(130)530-3013
Email:ryan05@example.com
Site:https://www.thomas.org/",088 Vazquez Fort Apt. 714,"Ryanmouth, WY 98802 US",,ryan05@example.com,Buyer :Paula Rogers,"Buyer :Paula Rogers | 088 Vazquez Fort Apt. 714 | Ryanmouth, WY 98802 US | Tel:+(130)530-3013 | Email:ryan05@example.com | Site:https://www.thomas.org/",https://www.thomas.org/,+(130)530-3013,USD,Date: 07-May-2004,2004-05-07,,GST(7%) : 77.46,GSTIN: 33123456789102Z1,[],INVOICE # 1050-658,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 1106.61  USD,6.61,"[[{'bbox': [[20.0, 390.8898], [570.0, 282.8898]]}]]",,INVOICE,TOTAL : 1094.41 USD,4.41,Template2_Instance37.json
"Bill to:Alyssa Gonzalez
0252 Martinez Route
Arellanotown, CT 85250 US
Tel:+(166)572-3811
Email:qshelton@example.com
Site:https://www.bauer.com/",0252 Martinez Route,"Arellanotown, CT 85250 US",,qshelton@example.com,Bill to:Alyssa Gonzalez,"Bill to:Alyssa Gonzalez | 0252 Martinez Route | Arellanotown, CT 85250 US | Tel:+(166)572-3811 | Email:qshelton@example.com | Site:https://www.bauer.com/",https://www.bauer.com/,+(166)572-3811,USD,Invoice Date: 14-May-2009,2009-05-14,,GST(7%) : 88.34,GSTIN: 33123456789102Z1,[],Invoice number INV83384384,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 1261.98  USD,1.98,"[[{'bbox': [[20.0, 390.8898], [570.0, 282.8898]]}]]",,TAX INVOICE,TOTAL : 1323.80 USD,3.8,Template2_Instance38.json
"Buyer :Joseph Nelson
8016 Chung Corner
Rowlandmouth, MT 40103 US
Tel:+(201)680-5955
Email:roberto70@example.com
Site:https://www.hamilton.info/",8016 Chung Corner,"Rowlandmouth, MT 40103 US",,roberto70@example.com,Buyer :Joseph Nelson,"Buyer :Joseph Nelson | 8016 Chung Corner | Rowlandmouth, MT 40103 US | Tel:+(201)680-5955 | Email:roberto70@example.com | Site:https://www.hamilton.info/",https://www.hamilton.info/,+(201)680-5955,USD,Invoice Date: 13-May-2007,2007-05-13,,GST(7%) : 57.42,GSTIN: 33123456789102Z1,[],Invoice number INV/21-84/928,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 820.28  USD,820.28,"[[{'bbox': [[20.0, 390.8898], [570.0, 282.8898]]}]]",,INVOICE,TOTAL : 822.61 USD,822.61,Template2_Instance39.json
"Bill to:Joanne Martin DDS
1432 Davis Orchard Apt. 198
Lake Sherriborough, WA 80890 US
Tel:+(008)148-6608
Email:bradleymelendez@example.com
Site:https://wyatt-bell.biz/",1432 Davis Orchard Apt. 198,"Lake Sherriborough, WA 80890 US",,bradleymelendez@example.com,Bill to:Joanne Martin DDS,"Bill to:Joanne Martin DDS | 1432 Davis Orchard Apt. 198 | Lake Sherriborough, WA 80890 US | Tel:+(008)148-6608 | Email:bradleymelendez@example.com | Site:https://wyatt-bell.biz/",https://wyatt-bell.biz/,+(008)148-6608,USD,Invoice Date: 17-Dec-2004,2004-12-17,,GST(7%) : 28.13,GSTIN: 33123456789102Z1,[],INVOICE # 6Y5M1d-598,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 401.84  $,401.84,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",,TAX INVOICE,TOTAL : 402.77 $,402.77,Template2_Instance4.json
"Buyer :Marilyn Taylor
5973 Matthew Row Apt. 878
South Shirley, HI 32491 US
Tel:+(923)143-1561
Email:jeff01@example.net
Site:https://www.hill.com/",5973 Matthew Row Apt. 878,"South Shirley, HI 32491 US",,jeff01@example.net,Buyer :Marilyn Taylor,"Buyer :Marilyn Taylor | 5973 Matthew Row Apt. 878 | South Shirley, HI 32491 US | Tel:+(923)143-1561 | Email:jeff01@example.net | Site:https://www.hill.com/",https://www.hill.com/,+(923)143-1561,EUR,Invoice Date: 01-Apr-2003,2003-04-01,,GST(7%) : 10.86,GSTIN: 33123456789102Z1,[],INVOICE ID 1145-448,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 155.18  EUR,155.18,"[[{'bbox': [[20.0, 354.8898], [570.0, 282.8898]]}]]",,TAX INVOICE,TOTAL : 160.00 EUR,160.0,Template2_Instance40.json
"Buyer :Trevor James
75796 Laura Stream Suite 686
North Erikamouth, DC 56258 US
Tel:+(843)444-5201
Email:goodwinjacob@example.org
Site:http://www.cunningham-rogers.com/",75796 Laura Stream Suite 686,"North Erikamouth, DC 56258 US",,goodwinjacob@example.org,Buyer :Trevor James,"Buyer :Trevor James | 75796 Laura Stream Suite 686 | North Erikamouth, DC 56258 US | Tel:+(843)444-5201 | Email:goodwinjacob@example.org | Site:http://www.cunningham-rogers.com/",http://www.cunningham-rogers.com/,+(843)444-5201,EUR,Date: 09-Mar-2013,2013-03-09,,GST(7%) : 38.60,GSTIN: 33123456789102Z1,[],Invoice number INV87400358,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 551.49  EUR,551.49,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",,TAX INVOICE,TOTAL : 565.03 EUR,565.03,Template2_Instance41.json
"Buyer :Crystal Fuller
6778 Lisa Pines Apt. 856
Geraldborough, MD 55260 US
Tel:+(082)509-7024
Email:gomezjudy@example.net
Site:http://www.knox.com/",6778 Lisa Pines Apt. 856,"Geraldborough, MD 55260 US",,gomezjudy@example.net,Buyer :Crystal Fuller,"Buyer :Crystal Fuller | 6778 Lisa Pines Apt. 856 | Geraldborough, MD 55260 US | Tel:+(082)509-7024 | Email:gomezjudy@example.net | Site:http://www.knox.com/",http://www.knox.com/,+(082)509-7024,EUR,Invoice Date: 25-Nov-2001,2001-11-25,,GST(7%) : 61.32,GSTIN: 33123456789102Z1,[],Invoice number 3Y8M6d-595,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 876.03  EUR,876.03,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",,INVOICE,TOTAL : 886.37 EUR,886.37,Template2_Instance42.json
"Bill to:James Powell
623 Mcmillan Motorway
South Michellebury, VI 44175 US
Tel:+(100)310-7820
Email:kjarvis@example.org
Site:http://www.hooper.info/",623 Mcmillan Motorway,"South Michellebury, VI 44175 US",,kjarvis@example.org,Bill to:James Powell,"Bill to:James Powell | 623 Mcmillan Motorway | South Michellebury, VI 44175 US | Tel:+(100)310-7820 | Email:kjarvis@example.org | Site:http://www.hooper.info/",http://www.hooper.info/,+(100)310-7820,USD,Invoice Date: 25-Feb-2002,2002-02-25,,GST(7%) : 37.97,GSTIN: 33123456789102Z1,[],Invoice number INV/37-97/592,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 542.38  $,542.38,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",,TAX INVOICE,TOTAL : 550.20 $,550.2,Template2_Instance43.json
"Bill to:Mark Mendoza
47992 Elizabeth Streets
Carterberg, NV 46509 US
Tel:+(599)112-7524
Email:dbender@example.net
Site:http://www.murray.com/",47992 Elizabeth Streets,"Carterberg, NV 46509 US",,dbender@example.net,Bill to:Mark Mendoza,"Bill to:Mark Mendoza | 47992 Elizabeth Streets | Carterberg, NV 46509 US | Tel:+(599)112-7524 | Email:dbender@example.net | Site:http://www.murray.com/",http://www.murray.com/,+(599)112-7524,EUR,Date: 26-Jan-2010,2010-01-26,,GST(7%) : 22.26,GSTIN: 33123456789102Z1,[],INVOICE # INV21871761,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 318.04  EUR,318.04,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",,INVOICE,TOTAL : 316.32 EUR,316.32,Template2_Instance44.json
"Buyer :Patrick Jones
5283 Lynn Path Suite 361
Hermanview, OK 29450 US
Tel:+(675)447-8992
Email:marysalinas@example.org
Site:https://carr-johnson.com/",5283 Lynn Path Suite 361,"Hermanview, OK 29450 US",,marysalinas@example.org,Buyer :Patrick Jones,"Buyer :Patrick Jones | 5283 Lynn Path Suite 361 | Hermanview, OK 29450 US | Tel:+(675)447-8992 | Email:marysalinas@example.org | Site:https://carr-johnson.com/",https://carr-johnson.com/,+(675)447-8992,EUR,Invoice Date: 31-May-2008,2008-05-31,,GST(7%) : 105.23,GSTIN: 33123456789102Z1,[],Invoice number 9757-470,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 1503.28  EUR,3.28,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",,INVOICE,TOTAL : 1513.53 EUR,3.53,Template2_Instance45.json
"Buyer :Connie Perry
99221 Reese Squares
New Nataliefurt, MS 31450 US
Tel:+(264)820-1287
Email:gsmith@example.net
Site:https://www.strong.com/",99221 Reese Squares,"New Nataliefurt, MS 31450 US",,gsmith@example.net,Buyer :Connie Perry,"Buyer :Connie Perry | 99221 Reese Squares | New Nataliefurt, MS 31450 US | Tel:+(264)820-1287 | Email:gsmith@example.net | Site:https://www.strong.com/",https://www.strong.com/,+(264)820-1287,EUR,Invoice Date: 28-Dec-1993,1993-12-28,,GST(7%) : 54.60,GSTIN: 33123456789102Z1,[],Invoice number INV20880040,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 780.03  EUR,780.03,"[[{'bbox': [[20.0, 390.8898], [570.0, 282.8898]]}]]",,INVOICE,TOTAL : 792.98 EUR,792.98,Template2_Instance46.json
"Bill to:Jeanne Cruz
10044 Patrick Overpass
Evanshaven, MO 05840 US
Tel:+(594)487-9019
Email:wscott@example.com
Site:http://hunter-powell.com/",10044 Patrick Overpass,"Evanshaven, MO 05840 US",,wscott@example.com,Bill to:Jeanne Cruz,"Bill to:Jeanne Cruz | 10044 Patrick Overpass | Evanshaven, MO 05840 US | Tel:+(594)487-9019 | Email:wscott@example.com | Site:http://hunter-powell.com/",http://hunter-powell.com/,+(594)487-9019,EUR,Invoice Date: 02-Jul-2022,2022-07-02,,GST(7%) : 15.94,GSTIN: 33123456789102Z1,[],INVOICE ID 7Y1M7d-309,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 227.68  EUR,227.68,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 238.45 EUR,238.45,Template2_Instance47.json
"Bill to:Maria Carter
831 William River
Caseyport, MA 19056 US
Tel:+(031)173-8119
Email:crose@example.org
Site:https://www.wilcox.org/",831 William River,"Caseyport, MA 19056 US",,crose@example.org,Bill to:Maria Carter,"Bill to:Maria Carter | 831 William River | Caseyport, MA 19056 US | Tel:+(031)173-8119 | Email:crose@example.org | Site:https://www.wilcox.org/",https://www.wilcox.org/,+(031)173-8119,USD,Invoice Date: 06-Feb-2004,2004-02-06,,GST(7%) : 68.53,GSTIN: 33123456789102Z1,[],INVOICE # 7Y7M8d-058,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 978.99  $,978.99,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",,TAX INVOICE,TOTAL : 1001.16 $,1.16,Template2_Instance48.json
"Buyer :Tiffany Bowen
68480 Charles Ports
New Jessica, MI 35729 US
Tel:+(109)101-4556
Email:jocelyn85@example.net
Site:http://porter.com/",68480 Charles Ports,"New Jessica, MI 35729 US",,jocelyn85@example.net,Buyer :Tiffany Bowen,"Buyer :Tiffany Bowen | 68480 Charles Ports | New Jessica, MI 35729 US | Tel:+(109)101-4556 | Email:jocelyn85@example.net | Site:http://porter.com/",http://porter.com/,+(109)101-4556,USD,Invoice Date: 14-Jan-2012,2012-01-14,,GST(7%) : 52.49,GSTIN: 33123456789102Z1,[],Invoice number 1Y3M1d-837,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 749.86  USD,749.86,"[[{'bbox': [[20.0, 390.8898], [570.0, 282.8898]]}]]",,TAX INVOICE,TOTAL : 770.39 USD,770.39,Template2_Instance49.json
"Bill to:Douglas Martinez
9533 Smith Landing
East Amber, NE 14003 US
Tel:+(605)614-0945
Email:william54@example.org
Site:http://tyler.com/",9533 Smith Landing,"East Amber, NE 14003 US",,william54@example.org,Bill to:Douglas Martinez,"Bill to:Douglas Martinez | 9533 Smith Landing | East Amber, NE 14003 US | Tel:+(605)614-0945 | Email:william54@example.org | Site:http://tyler.com/",http://tyler.com/,+(605)614-0945,USD,Date: 28-Jul-2020,2020-07-28,,GST(7%) : 31.66,GSTIN: 33123456789102Z1,[],INVOICE # INV/15-97/004,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 452.28  USD,452.28,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 461.05 USD,461.05,Template2_Instance5.json
"Buyer :Brandon Patel
4363 Brittany Mountain
Meyerstad, ND 09431 US
Tel:+(352)853-0708
Email:melissa55@example.net
Site:http://www.simmons-mcmahon.biz/",4363 Brittany Mountain,"Meyerstad, ND 09431 US",,melissa55@example.net,Buyer :Brandon Patel,"Buyer :Brandon Patel | 4363 Brittany Mountain | Meyerstad, ND 09431 US | Tel:+(352)853-0708 | Email:melissa55@example.net | Site:http://www.simmons-mcmahon.biz/",http://www.simmons-mcmahon.biz/,+(352)853-0708,USD,Date: 07-Aug-1997,1997-08-07,,GST(7%) : 29.71,GSTIN: 33123456789102Z1,[],INVOICE # INV/84-63/587,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 424.38  $,424.38,"[[{'bbox': [[20.0, 354.8898], [570.0, 282.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 430.37 $,430.37,Template2_Instance50.json
"Bill to:Vincent Martin
889 Ramirez Motorway Suite 471
Whiteview, HI 48913 US
Tel:+(323)172-6245
Email:ubrennan@example.net
Site:https://lutz.info/",889 Ramirez Motorway Suite 471,"Whiteview, HI 48913 US",,ubrennan@example.net,Bill to:Vincent Martin,"Bill to:Vincent Martin | 889 Ramirez Motorway Suite 471 | Whiteview, HI 48913 US | Tel:+(323)172-6245 | Email:ubrennan@example.net | Site:https://lutz.info/",https://lutz.info/,+(323)172-6245,EUR,Date: 08-Feb-1993,1993-02-08,,GST(7%) : 25.86,GSTIN: 33123456789102Z1,[],INVOICE # 5Y1M6d-791,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 369.48  EUR,369.48,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",,INVOICE,TOTAL : 378.01 EUR,378.01,Template2_Instance51.json
"Bill to:Tyler Palmer
397 Wolfe Meadow Apt. 464
Smithville, SC 90910 US
Tel:+(625)486-4965
Email:hobrien@example.com
Site:http://www.hernandez.com/",397 Wolfe Meadow Apt. 464,"Smithville, SC 90910 US",,hobrien@example.com,Bill to:Tyler Palmer,"Bill to:Tyler Palmer | 397 Wolfe Meadow Apt. 464 | Smithville, SC 90910 US | Tel:+(625)486-4965 | Email:hobrien@example.com | Site:http://www.hernandez.com/",http://www.hernandez.com/,+(625)486-4965,EUR,Date: 02-May-2018,2018-05-02,,GST(7%) : 35.24,GSTIN: 33123456789102Z1,[],INVOICE ID 8868-605,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 503.38  EUR,503.38,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 521.54 EUR,521.54,Template2_Instance52.json
"Bill to:Shannon Kramer
11663 Benjamin Crossing Apt. 027
Jaredton, TN 79563 US
Tel:+(751)493-5975
Email:dlopez@example.org
Site:http://jacobs.com/",11663 Benjamin Crossing Apt. 027,"Jaredton, TN 79563 US",,dlopez@example.org,Bill to:Shannon Kramer,"Bill to:Shannon Kramer | 11663 Benjamin Crossing Apt. 027 | Jaredton, TN 79563 US | Tel:+(751)493-5975 | Email:dlopez@example.org | Site:http://jacobs.com/",http://jacobs.com/,+(751)493-5975,EUR,Date: 21-Apr-2005,2005-04-21,,GST(7%) : 29.95,GSTIN: 33123456789102Z1,[],Invoice number INV/05-48/642,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 427.84  EUR,427.84,"[[{'bbox': [[20.0, 354.8898], [570.0, 282.8898]]}]]",,TAX INVOICE,TOTAL : 423.08 EUR,423.08,Template2_Instance53.json
"Buyer :Christina Chase
75972 Knox Plain Suite 190
Wilsonmouth, OR 14116 US
Tel:+(777)473-8038
Email:sarah61@example.com
Site:http://ball.com/",75972 Knox Plain Suite 190,"Wilsonmouth, OR 14116 US",,sarah61@example.com,Buyer :Christina Chase,"Buyer :Christina Chase | 75972 Knox Plain Suite 190 | Wilsonmouth, OR 14116 US | Tel:+(777)473-8038 | Email:sarah61@example.com | Site:http://ball.com/",http://ball.com/,+(777)473-8038,USD,Invoice Date: 13-Jul-2000,2000-07-13,,GST(7%) : 18.01,GSTIN: 33123456789102Z1,[],INVOICE ID INV22605545,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 257.35  $,257.35,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 262.80 $,262.8,Template2_Instance54.json
