BUYER,BUYER_addr_line1,BUYER_addr_line2,BUYER_city_state_postal_country,BUYER_email,BUYER_name,BUYER_raw,BUYER_site,BUYER_tel,CURRENCY,DATE,DATE_NORM,DISCOUNT,DISCOUNT_AMOUNT,DUE_DATE,DUE_DATE_NORM,GSTIN_BUYER,GSTIN_SELLER,INVOICE_INFO,NOTE,PAYMENT_DETAILS,PO_NUMBER,SELLER_ADDRESS,SELLER_EMAIL,SELLER_SITE,SELLER_addr_line1,SELLER_addr_line2,SELLER_city_state_postal_country,SELLER_email,SELLER_name,SELLER_raw,SELLER_site,SELLER_tel,SUB_TOTAL,SUB_TOTAL_AMOUNT,TABLE,TAX,TAX_AMOUNT,TITLE,TOTAL,TOTAL_AMOUNT,TOTAL_WORDS,_source_file
"Buyer :James Perez
0308 Hayes Parkway Apt. 214
Derrickbury, RI 27624 US
Tel:+(480)432-3346
Email:bradley41@example.org
Site:http://adams.org/",0308 Hayes Parkway Apt. 214,"Derrickbury, RI 27624 US",,bradley41@example.org,Buyer :James Perez,"Buyer :James Perez | 0308 Hayes Parkway Apt. 214 | Derrickbury, RI 27624 US | Tel:+(480)432-3346 | Email:bradley41@example.org | Site:http://adams.org/",http://adams.org/,+(480)432-3346,EUR,Date: 23-Jan-2011,2011-01-23,DISCOUNT(3.21%): (-)  37.49,-37.49,Due Date : 06-Apr-1997,1997-04-06,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note:
This order is shipped through blue dart courier","Bank Name           Central Bank of Europe
Branch Name          Raf CAMP
Bank Account Number  13498737
Bank Swift Code      SBININBB250",PO Number :14,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 1167.76  EUR,7.76,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.20%):  37.38 EUR,37.38,INVOICE,TOTAL : 1178.87 EUR,8.87,"Total in words:  one thousand, one hundred and -
seventy-eight point eight seven",Template1_Instance80.json
"Bill to:Eileen Clark
40802 Mary Plain
Wagnerport, OR 78992 US
Tel:+(458)167-7951
Email:jparrish@example.com
Site:https://johnson.com/",40802 Mary Plain,"Wagnerport, OR 78992 US",,jparrish@example.com,Bill to:Eileen Clark,"Bill to:Eileen Clark | 40802 Mary Plain | Wagnerport, OR 78992 US | Tel:+(458)167-7951 | Email:jparrish@example.com | Site:https://johnson.com/",https://johnson.com/,+(458)167-7951,USD,Date: 31-Dec-1997,1997-12-31,DISCOUNT(3.28%): (-)  24.25,-24.25,Due Date : 16-Oct-1998,1998-10-16,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for choosing us!,"Bank Name           Central Bank of USA
Branch Name          Raf CAMP
Bank Account Number  11460054
Bank Swift Code      SBININBB250",PO Number :65,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 739.26  $,739.26,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.39%):  32.45 $,32.45,TAX INVOICE,TOTAL : 754.12 $,754.12,"Total in words:  seven hundred and fif-
ty-four point one two",Template1_Instance81.json
"Bill to:Cody Chang
1140 Michael Lane Suite 878
Ashleyberg, PA 38170 US
Tel:+(055)531-8842
Email:thomasfigueroa@example.org
Site:https://hubbard.net/",1140 Michael Lane Suite 878,"Ashleyberg, PA 38170 US",,thomasfigueroa@example.org,Bill to:Cody Chang,"Bill to:Cody Chang | 1140 Michael Lane Suite 878 | Ashleyberg, PA 38170 US | Tel:+(055)531-8842 | Email:thomasfigueroa@example.org | Site:https://hubbard.net/",https://hubbard.net/,+(055)531-8842,USD,Date: 03-Jun-2016,2016-06-03,DISCOUNT(2.2%): (-)  10.13,-10.13,Due Date : 09-Jun-2006,2006-06-09,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Bank Name           State Bank of California
Branch Name          Raf CAMP
Bank Account Number  13890915
Bank Swift Code      SBININBB250",PO Number :12,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 460.41  USD,460.41,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.78%):  22.03 USD,22.03,COMMERCIAL INVOICE,TOTAL : 470.42 USD,470.42,"Total in words:  four hundred and se-
venty point four two",Template1_Instance82.json
"Buyer :Todd Larson
955 Daniel Summit Suite 401
Crystalfurt, MD 73964 US
Tel:+(626)525-0139
Email:gloriafry@example.org
Site:https://www.wilkerson.com/",955 Daniel Summit Suite 401,"Crystalfurt, MD 73964 US",,gloriafry@example.org,Buyer :Todd Larson,"Buyer :Todd Larson | 955 Daniel Summit Suite 401 | Crystalfurt, MD 73964 US | Tel:+(626)525-0139 | Email:gloriafry@example.org | Site:https://www.wilkerson.com/",https://www.wilkerson.com/,+(626)525-0139,USD,Invoice Date: 21-Apr-2015,2015-04-21,DISCOUNT(2.86%): (-)  8.46,-8.46,Due Date : 29-Apr-2000,2000-04-29,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note:
This order is shipped through blue dart courier","Bank Name           Central Bank of Europe
Branch Name          Raf CAMP
Bank Account Number  12718310
Bank Swift Code      SBININBB250",PO Number :71,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 295.73  $,295.73,"[[{'bbox': [[10.0, 274.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.05%):  9.03 $,9.03,TAX INVOICE,TOTAL : 298.82 $,298.82,"Total in words:  two hundred and ninety-
-eight point eight two",Template1_Instance83.json
"Buyer :Theresa Edwards
1866 Martinez Overpass Suite 486
New Matthewfurt, NM 80147 US
Tel:+(388)083-1853
Email:kbauer@example.org
Site:http://turner-flores.com/",1866 Martinez Overpass Suite 486,"New Matthewfurt, NM 80147 US",,kbauer@example.org,Buyer :Theresa Edwards,"Buyer :Theresa Edwards | 1866 Martinez Overpass Suite 486 | New Matthewfurt, NM 80147 US | Tel:+(388)083-1853 | Email:kbauer@example.org | Site:http://turner-flores.com/",http://turner-flores.com/,+(388)083-1853,EUR,Invoice Date: 01-Jun-2018,2018-06-01,DISCOUNT(3.99%): (-)  23.45,-23.45,Due Date : 13-Jul-2001,2001-07-13,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Bank Name           Central Bank of Europe
Branch Name          Raf CAMP
Bank Account Number  12685663
Bank Swift Code      SBININBB250",PO Number :35,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 587.78  EUR,587.78,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.40%):  19.97 EUR,19.97,INVOICE,TOTAL : 583.00 EUR,583.0,"Total in words:  five hundred a-
nd eighty-three",Template1_Instance84.json
"Bill to:Cameron Carey
6518 Jamie Courts
East Sarahfort, NY 51197 US
Tel:+(243)864-6770
Email:sleblanc@example.net
Site:http://porter.com/",6518 Jamie Courts,"East Sarahfort, NY 51197 US",,sleblanc@example.net,Bill to:Cameron Carey,"Bill to:Cameron Carey | 6518 Jamie Courts | East Sarahfort, NY 51197 US | Tel:+(243)864-6770 | Email:sleblanc@example.net | Site:http://porter.com/",http://porter.com/,+(243)864-6770,USD,Date: 25-Oct-2022,2022-10-25,DISCOUNT(1.96%): (-)  8.46,-8.46,Due Date : 15-Aug-2001,2001-08-15,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Bank Name           Central Bank of Texas
Branch Name          Raf CAMP
Bank Account Number  10554122
Bank Swift Code      SBININBB250",PO Number :18,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 431.45  USD,431.45,"[[{'bbox': [[10.0, 274.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.02%):  17.35 USD,17.35,TAX INVOICE,TOTAL : 442.41 USD,442.41,"Total in words:  four hundred and for-
ty-two point four one",Template1_Instance85.json
"Buyer :Rebecca Smith
47797 Charles Lake
Christopherberg, TX 13843 US
Tel:+(058)085-3855
Email:clarklauren@example.net
Site:http://harrison.net/",47797 Charles Lake,"Christopherberg, TX 13843 US",,clarklauren@example.net,Buyer :Rebecca Smith,"Buyer :Rebecca Smith | 47797 Charles Lake | Christopherberg, TX 13843 US | Tel:+(058)085-3855 | Email:clarklauren@example.net | Site:http://harrison.net/",http://harrison.net/,+(058)085-3855,USD,Date: 23-Apr-2010,2010-04-23,DISCOUNT(4.92%): (-)  21.17,-21.17,Due Date : 14-Aug-1993,1993-08-14,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note:
This order is shipped through blue dart courier","Bank Name           State Bank of Texas
Branch Name          Raf CAMP
Bank Account Number  17919854
Bank Swift Code      SBININBB250",PO Number :74,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 430.20  $,430.2,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (6.83%):  29.39 $,29.39,COMMERCIAL INVOICE,TOTAL : 448.62 $,448.62,"Total in words:  four hundred and fort-
y-eight point six two",Template1_Instance86.json
"Buyer :Lori Jacobs
56416 Bradley Spring
East Alison, VI 42671 US
Tel:+(716)413-8969
Email:tiffanymcdonald@example.org
Site:https://nguyen-jones.com/",56416 Bradley Spring,"East Alison, VI 42671 US",,tiffanymcdonald@example.org,Buyer :Lori Jacobs,"Buyer :Lori Jacobs | 56416 Bradley Spring | East Alison, VI 42671 US | Tel:+(716)413-8969 | Email:tiffanymcdonald@example.org | Site:https://nguyen-jones.com/",https://nguyen-jones.com/,+(716)413-8969,EUR,Date: 09-Apr-2018,2018-04-09,DISCOUNT(4.65%): (-)  24.71,-24.71,Due Date : 02-Dec-1998,1998-12-02,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Note:Total payment due in 14 days.,"Bank Name           Central Bank of California
Branch Name          Raf CAMP
Bank Account Number  17606315
Bank Swift Code      SBININBB250",PO Number :08,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 531.36  EUR,531.36,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.93%):  20.89 EUR,20.89,INVOICE,TOTAL : 535.46 EUR,535.46,"Total in words:  five hundred and thir-
ty-five point four six",Template1_Instance87.json
"Bill to:Samuel Cohen
010 Lauren Tunnel
Port Anthony, ME 04796 US
Tel:+(632)371-3173
Email:graybobby@example.org
Site:http://koch.com/",010 Lauren Tunnel,"Port Anthony, ME 04796 US",,graybobby@example.org,Bill to:Samuel Cohen,"Bill to:Samuel Cohen | 010 Lauren Tunnel | Port Anthony, ME 04796 US | Tel:+(632)371-3173 | Email:graybobby@example.org | Site:http://koch.com/",http://koch.com/,+(632)371-3173,USD,Invoice Date: 21-Oct-2019,2019-10-21,DISCOUNT(2.88%): (-)  23.74,-23.74,Due Date : 06-Sep-2006,2006-09-06,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for your business!,"Bank Name           State Bank of Europe
Branch Name          Raf CAMP
Bank Account Number  12967174
Bank Swift Code      SBININBB250",PO Number :19,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 824.45  USD,824.45,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.42%):  28.24 USD,28.24,TAX INVOICE,TOTAL : 843.87 USD,843.87,"Total in words:  eight hundred and forty-
-three point eight seven",Template1_Instance88.json
"Buyer :Laura Bennett
5673 Richard Islands
Jessicamouth, MS 51278 US
Tel:+(316)263-8604
Email:elizabethrobinson@example.net
Site:https://johnson.biz/",5673 Richard Islands,"Jessicamouth, MS 51278 US",,elizabethrobinson@example.net,Buyer :Laura Bennett,"Buyer :Laura Bennett | 5673 Richard Islands | Jessicamouth, MS 51278 US | Tel:+(316)263-8604 | Email:elizabethrobinson@example.net | Site:https://johnson.biz/",https://johnson.biz/,+(316)263-8604,USD,Date: 12-May-1993,1993-05-12,DISCOUNT(3.77%): (-)  10.9,-10.9,Due Date : 21-Jun-2008,2008-06-21,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Bank Name           State Bank of USA
Branch Name          Raf CAMP
Bank Account Number  11978676
Bank Swift Code      SBININBB250",PO Number :12,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 289.00  $,289.0,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.02%):  8.74 $,8.74,COMMERCIAL INVOICE,TOTAL : 291.44 $,291.44,"Total in words:  two hundred and ninet-
y-one point four four",Template1_Instance89.json
"Bill to:Monica Fuller
866 Thomas Ways Suite 282
New Tonya, KS 08465 US
Tel:+(783)572-8210
Email:bryce74@example.org
Site:http://gill.com/",866 Thomas Ways Suite 282,"New Tonya, KS 08465 US",,bryce74@example.org,Bill to:Monica Fuller,"Bill to:Monica Fuller | 866 Thomas Ways Suite 282 | New Tonya, KS 08465 US | Tel:+(783)572-8210 | Email:bryce74@example.org | Site:http://gill.com/",http://gill.com/,+(783)572-8210,USD,Invoice Date: 28-Apr-2009,2009-04-28,DISCOUNT(2.87%): (-)  12.78,-12.78,Due Date : 16-Oct-2005,2005-10-16,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note:
This order is shipped through blue dart courier","Bank Name           State Bank of England
Branch Name          Raf CAMP
Bank Account Number  13043063
Bank Swift Code      SBININBB250",PO Number :75,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 445.25  $,445.25,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.73%):  16.61 $,16.61,COMMERCIAL INVOICE,TOTAL : 441.11 $,441.11,"Total in words:  four hundred and for-
ty-one point one one",Template1_Instance9.json
"Buyer :Heather Snyder
61303 Kayla Plains Apt. 801
Carolbury, WV 72045 US
Tel:+(153)688-1347
Email:janetgarrison@example.net
Site:http://giles-juarez.com/",61303 Kayla Plains Apt. 801,"Carolbury, WV 72045 US",,janetgarrison@example.net,Buyer :Heather Snyder,"Buyer :Heather Snyder | 61303 Kayla Plains Apt. 801 | Carolbury, WV 72045 US | Tel:+(153)688-1347 | Email:janetgarrison@example.net | Site:http://giles-juarez.com/",http://giles-juarez.com/,+(153)688-1347,EUR,Date: 12-Apr-2000,2000-04-12,DISCOUNT(1.46%): (-)  12.54,-12.54,Due Date : 15-Mar-1998,1998-03-15,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note:
This order is shipped through blue dart courier","Bank Name           State Bank of USA
Branch Name          Raf CAMP
Bank Account Number  13515559
Bank Swift Code      SBININBB250",PO Number :99,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 858.86  EUR,858.86,"[[{'bbox': [[10.0, 328.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.24%):  36.45 EUR,36.45,TAX INVOICE,TOTAL : 873.58 EUR,873.58,"Total in words:  eight hundred and sevent-
y-three point five eight",Template1_Instance90.json
"Buyer :Jerome Cooper
1637 Shawn Forest Apt. 944
Rosalesshire, ND 30133 US
Tel:+(623)828-4753
Email:garciajesus@example.net
Site:http://www.yu.com/",1637 Shawn Forest Apt. 944,"Rosalesshire, ND 30133 US",,garciajesus@example.net,Buyer :Jerome Cooper,"Buyer :Jerome Cooper | 1637 Shawn Forest Apt. 944 | Rosalesshire, ND 30133 US | Tel:+(623)828-4753 | Email:garciajesus@example.net | Site:http://www.yu.com/",http://www.yu.com/,+(623)828-4753,EUR,Date: 21-May-2019,2019-05-21,DISCOUNT(2.14%): (-)  25.48,-25.48,Due Date : 24-Nov-2006,2006-11-24,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Note:Total payment due in 14 days.,"Bank Name           Central Bank of USA
Branch Name          Raf CAMP
Bank Account Number  18569841
Bank Swift Code      SBININBB250",PO Number :94,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 1190.68  EUR,0.68,"[[{'bbox': [[10.0, 328.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.61%):  42.93 EUR,42.93,INVOICE,TOTAL : 1201.22 EUR,1.22,"Total in words:  one thousand, two hundr-
ed and one point two two",Template1_Instance91.json
"Bill to:Mary Rios
6840 Boyle Forest
Garrettville, TN 20516 US
Tel:+(987)727-0142
Email:stevenpace@example.net
Site:https://carr.biz/",6840 Boyle Forest,"Garrettville, TN 20516 US",,stevenpace@example.net,Bill to:Mary Rios,"Bill to:Mary Rios | 6840 Boyle Forest | Garrettville, TN 20516 US | Tel:+(987)727-0142 | Email:stevenpace@example.net | Site:https://carr.biz/",https://carr.biz/,+(987)727-0142,USD,Invoice Date: 13-Aug-2019,2019-08-13,DISCOUNT(2.37%): (-)  6.48,-6.48,Due Date : 01-Sep-1995,1995-09-01,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Note:Total payment due in 14 days.,"Bank Name           Central Bank of USA
Branch Name          Raf CAMP
Bank Account Number  15115313
Bank Swift Code      SBININBB250",PO Number :77,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 273.23  USD,273.23,"[[{'bbox': [[10.0, 274.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.85%):  10.53 USD,10.53,INVOICE,TOTAL : 277.91 USD,277.91,"Total in words:  two hundred and sevent-
y-seven point nine one",Template1_Instance92.json
"Buyer :Ashley Wood
601 Hernandez Manor
Sanchezchester, OK 87089 US
Tel:+(769)768-9939
Email:kenneth45@example.net
Site:https://ho.com/",601 Hernandez Manor,"Sanchezchester, OK 87089 US",,kenneth45@example.net,Buyer :Ashley Wood,"Buyer :Ashley Wood | 601 Hernandez Manor | Sanchezchester, OK 87089 US | Tel:+(769)768-9939 | Email:kenneth45@example.net | Site:https://ho.com/",https://ho.com/,+(769)768-9939,EUR,Invoice Date: 16-Aug-1993,1993-08-16,DISCOUNT(4.6%): (-)  25.32,-25.32,Due Date : 20-Jun-2010,2010-06-20,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for choosing us!,"Bank Name           Central Bank of USA
Branch Name          Raf CAMP
Bank Account Number  18890652
Bank Swift Code      SBININBB250",PO Number :23,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 550.49  EUR,550.49,"[[{'bbox': [[10.0, 274.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (7.00%):  38.52 EUR,38.52,TAX INVOICE,TOTAL : 566.61 EUR,566.61,"Total in words:  five hundred and six-
ty-six point six one",Template1_Instance93.json
"Bill to:John Landry
9296 Small Square Suite 660
New Geraldview, VI 71440 US
Tel:+(871)351-1726
Email:barrsummer@example.org
Site:http://www.phillips.org/",9296 Small Square Suite 660,"New Geraldview, VI 71440 US",,barrsummer@example.org,Bill to:John Landry,"Bill to:John Landry | 9296 Small Square Suite 660 | New Geraldview, VI 71440 US | Tel:+(871)351-1726 | Email:barrsummer@example.org | Site:http://www.phillips.org/",http://www.phillips.org/,+(871)351-1726,USD,Invoice Date: 21-Jun-2011,2011-06-21,DISCOUNT(1.43%): (-)  5.34,-5.34,Due Date : 30-Jun-2010,2010-06-30,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Bank Name           State Bank of Texas
Branch Name          Raf CAMP
Bank Account Number  10891658
Bank Swift Code      SBININBB250",PO Number :27,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 373.18  $,373.18,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.16%):  11.79 $,11.79,TAX INVOICE,TOTAL : 380.45 $,380.45,"Total in words:  three hundred and ei-
ghty point four five",Template1_Instance94.json
"Bill to:Patricia Bartlett
22574 Wu Burg
West Emily, UT 89483 US
Tel:+(989)859-0993
Email:zmarquez@example.org
Site:https://www.gutierrez-christensen.biz/",22574 Wu Burg,"West Emily, UT 89483 US",,zmarquez@example.org,Bill to:Patricia Bartlett,"Bill to:Patricia Bartlett | 22574 Wu Burg | West Emily, UT 89483 US | Tel:+(989)859-0993 | Email:zmarquez@example.org | Site:https://www.gutierrez-christensen.biz/",https://www.gutierrez-christensen.biz/,+(989)859-0993,USD,Date: 08-Aug-2009,2009-08-08,DISCOUNT(1.75%): (-)  3.7,-3.7,Due Date : 10-Feb-2005,2005-02-10,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note:
This order is shipped through blue dart courier","Bank Name           State Bank of England
Branch Name          Raf CAMP
Bank Account Number  19160191
Bank Swift Code      SBININBB250",PO Number :66,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 211.65  $,211.65,"[[{'bbox': [[10.0, 328.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (5.81%):  12.29 $,12.29,COMMERCIAL INVOICE,TOTAL : 221.61 $,221.61,"Total in words:  two hundred and twen-
ty-one point six one",Template1_Instance95.json
